lifespan,genetic,mass,exercise,smoking,alcohol,sugar
87.9,88.0,71.6,4.4,19.7,0.3,16.4
88.5,91.5,104.9,2.3,15.3,0.6,22.4
86.2,90.5,120.1,3.0,17.7,3.8,16.0
78.7,80.0,137.3,3.0,3.0,2.2,23.2
71.0,78.9,55.6,1.2,20.8,0.4,33.6
76.5,79.3,116.9,3.5,21.0,5.2,9.2
79.4,81.5,55.2,0.5,6.5,4.3,8.8
75.9,76.6,118.3,1.8,0.4,0.8,21.6
82.6,83.4,112.1,3.2,4.9,0.7,33.6
86.8,86.4,50.7,1.5,2.7,0.6,22.8
61.4,67.1,134.4,2.8,20.6,4.5,21.2
88.2,89.3,89.3,1.7,6.3,0.4,13.2
63.5,65.5,79.7,0.5,3.7,3.4,25.2
76.5,81.3,75.0,0.7,17.6,2.0,26.4
78.1,81.1,101.3,1.8,10.0,1.1,40.4
77.8,82.0,120.5,4.6,21.8,5.0,18.0
83.6,83.0,137.1,3.1,0.2,3.1,36.0
82.8,86.7,91.5,2.6,14.7,4.8,28.8
92.3,93.7,134.2,2.2,1.1,1.4,42.0
78.4,76.9,63.1,5.4,4.2,3.0,21.2
83.5,86.7,101.1,1.8,14.3,1.9,54.0
81.3,79.6,71.4,4.2,9.6,1.4,17.6
81.1,83.9,139.2,3.3,13.9,2.2,22.0
89.1,91.0,121.9,2.6,13.3,0.2,40.0
72.5,73.2,55.7,1.8,4.4,0.9,42.8
72.3,75.1,78.7,5.3,21.1,0.8,26.0
72.5,75.4,124.3,3.3,12.6,2.6,29.2
71.6,75.9,58.0,2.3,19.7,1.1,28.8
95.3,98.1,76.4,0.8,13.2,1.8,23.2
70.1,69.6,59.4,3.6,5.8,1.8,26.8
85.0,86.4,66.1,3.0,8.7,3.9,18.0
82.5,81.2,59.0,1.8,0.1,0.8,14.8
60.0,64.2,127.4,1.6,20.9,1.1,7.6
83.7,87.1,64.8,1.3,9.4,0.4,46.4
86.9,87.8,115.6,3.5,5.2,1.8,30.8
93.5,99.8,77.4,0.7,19.5,3.6,48.8
79.6,79.4,61.5,1.1,0.2,0.2,23.6
77.9,77.6,110.4,2.1,1.1,0.9,14.4
85.0,86.5,66.0,2.5,21.2,0.3,28.8
73.5,73.3,84.6,1.3,1.6,0.2,26.0
79.7,84.3,116.9,2.0,8.1,0.9,28.0
76.0,80.5,113.1,1.9,22.1,0.6,30.0
83.1,81.9,75.3,3.3,0.5,2.5,25.6
78.5,77.9,139.2,2.8,0.5,0.4,23.2
72.6,80.1,101.9,0.4,19.3,2.1,42.0
86.8,90.9,82.7,1.6,13.8,4.7,24.4
80.2,80.7,126.5,1.0,1.1,0.1,22.4
62.5,66.6,50.3,1.3,9.5,3.6,44.4
72.6,74.9,74.1,2.9,14.6,4.8,32.8
90.2,91.2,100.4,2.5,2.4,0.7,36.0
83.6,88.2,114.7,4.6,21.5,6.0,26.0
92.2,90.5,88.3,3.4,0.6,4.0,20.0
82.5,86.1,121.4,3.2,21.7,3.8,40.4
80.4,83.9,63.6,3.5,18.6,5.2,12.8
95.8,95.8,50.9,1.7,3.5,0.4,23.2
64.1,65.7,115.5,3.1,8.3,1.7,20.4
80.3,82.0,88.8,0.7,3.8,3.0,32.4
68.2,77.4,149.4,1.2,20.5,5.4,26.4
83.1,83.8,53.6,3.1,12.0,0.6,6.0
81.8,80.5,78.3,2.7,0.8,0.2,18.4
81.4,81.5,59.0,2.8,4.7,0.9,30.8
83.0,86.0,60.0,4.6,20.7,0.5,39.2
80.0,85.1,61.7,3.1,20.2,0.8,30.0
87.3,88.8,75.9,1.4,3.8,3.4,25.6
73.4,77.1,74.6,1.6,12.1,1.2,32.4
79.7,79.5,72.6,3.8,10.9,0.8,30.4
76.4,79.1,86.9,3.8,12.9,2.8,36.4
81.9,81.7,102.9,2.6,0.3,0.7,29.2
76.3,75.8,97.3,3.5,0.1,2.7,18.8
77.8,84.6,123.7,1.8,18.9,3.0,32.0
76.9,77.6,112.8,1.4,4.7,0.4,10.8
80.0,79.4,56.3,4.5,12.0,0.5,13.6
68.5,73.9,71.7,1.5,18.2,0.5,24.8
77.8,79.7,115.4,1.4,6.5,0.6,30.4
77.6,85.9,121.8,2.1,22.1,4.6,47.6
87.8,88.5,69.2,4.1,10.7,0.7,24.0
100.4,99.6,62.7,1.7,0.2,5.2,29.6
79.5,78.9,89.8,2.5,1.3,1.7,33.6
88.6,87.7,118.0,2.0,0.1,3.9,35.6
79.0,83.9,78.5,3.5,18.9,5.8,40.8
87.7,93.1,152.5,1.5,8.2,0.6,24.0
69.2,75.3,65.9,2.4,21.0,0.6,25.6
83.3,84.1,77.8,1.5,3.9,2.6,4.0
72.2,73.0,50.0,1.7,9.8,5.8,24.0
84.8,84.1,64.0,1.3,0.3,2.7,29.2
73.1,76.9,64.3,1.9,20.2,5.8,38.0
80.2,82.6,100.9,1.2,7.4,4.0,15.2
86.8,85.7,74.9,3.9,0.2,0.5,33.6
84.9,85.4,112.9,4.2,15.4,4.9,29.2
85.0,87.7,74.4,1.9,12.3,2.0,27.2
75.2,76.6,97.8,2.2,0.7,4.9,37.2
79.3,78.3,82.5,2.3,2.0,2.4,23.2
79.9,82.1,97.7,2.7,5.5,5.4,30.0
72.3,75.2,101.8,2.9,15.7,1.3,20.4
96.9,97.2,69.1,3.5,12.7,0.4,25.2
80.1,80.2,129.0,2.1,0.2,5.3,12.4
84.2,82.4,104.1,3.6,0.0,4.2,26.8
86.9,89.2,69.8,2.5,11.7,3.3,19.6
87.6,88.0,70.9,1.6,0.3,5.8,36.8
68.7,72.3,84.7,3.1,14.1,4.5,24.0
78.4,85.6,95.2,2.0,21.4,5.9,21.2
71.9,76.8,90.0,0.8,11.6,5.9,46.8
77.8,81.3,116.1,1.7,12.9,4.6,11.6
87.5,88.9,85.7,3.2,15.5,0.5,14.4
66.1,64.1,113.9,3.4,3.1,0.2,23.6
75.3,77.7,87.6,1.9,8.6,3.9,23.2
77.4,77.2,106.5,4.3,6.2,4.2,16.4
95.1,96.1,96.2,1.7,0.7,2.1,52.8
78.3,80.4,88.4,2.0,7.4,3.9,44.0
90.8,92.7,84.4,2.0,8.0,2.1,33.2
83.6,83.3,70.1,2.6,6.2,2.6,33.6
88.0,90.9,92.2,3.0,12.3,0.8,33.2
92.5,90.6,85.7,3.8,1.7,2.3,9.6
82.6,82.4,84.7,0.8,0.4,0.2,14.8
78.8,80.5,88.3,5.1,16.7,0.7,19.6
77.6,83.0,77.4,1.2,18.7,0.3,33.2
76.8,77.3,58.7,3.9,9.7,0.5,32.8
78.9,78.3,136.8,3.5,3.6,0.3,31.2
84.4,88.1,73.5,3.1,18.4,5.4,33.6
86.3,90.2,63.7,0.6,14.2,0.3,18.0
86.2,85.6,56.9,1.6,0.1,0.5,36.0
59.5,66.7,113.6,1.7,20.8,1.4,22.0
75.4,76.9,80.0,1.4,11.7,0.8,12.0
65.6,67.5,84.6,3.1,7.5,3.3,29.2
94.9,96.3,119.3,0.8,2.0,4.3,28.0
77.8,79.9,121.5,2.9,11.4,4.9,12.4
98.0,102.2,102.9,2.5,18.3,3.0,29.2
82.3,80.0,103.8,5.0,0.2,0.6,12.0
74.6,79.6,116.6,1.5,20.0,0.8,36.8
80.9,82.6,114.1,3.8,7.7,0.5,17.2
79.7,78.6,79.5,1.5,0.8,0.5,16.8
86.7,86.1,88.5,3.9,1.5,2.5,51.6
78.0,76.4,76.4,3.0,2.7,0.9,20.4
78.6,81.9,98.6,2.6,11.4,2.1,33.6
75.1,77.8,58.7,2.0,14.7,0.7,38.4
73.2,80.1,129.3,1.1,21.6,1.9,23.6
62.9,67.5,58.5,0.9,18.7,3.5,26.8
70.7,72.3,108.0,1.8,3.8,0.5,12.0
87.4,90.2,105.6,0.3,5.5,4.5,34.8
83.9,84.0,91.1,2.2,2.9,4.2,20.8
89.1,89.2,89.9,4.5,10.3,4.7,9.2
72.6,75.0,61.6,1.8,18.3,0.2,31.6
71.1,75.5,114.5,0.6,7.2,2.6,27.2
80.7,82.9,76.9,3.6,12.4,5.3,36.8
77.8,84.4,131.7,1.8,19.1,2.3,31.2
90.7,92.8,154.4,1.6,1.3,4.7,22.8
82.1,79.5,87.1,4.0,0.1,0.4,38.8
65.8,69.4,66.1,1.7,10.8,5.3,20.4
70.0,71.4,51.7,3.4,10.7,5.5,20.8
85.0,84.5,125.9,2.3,2.6,0.3,44.4
99.3,102.2,106.2,5.0,19.2,0.4,38.8
87.2,85.5,137.1,4.3,0.4,1.2,4.4
89.3,90.0,72.5,3.3,9.3,3.9,31.6
79.9,83.1,75.6,1.9,14.9,4.9,44.4
75.3,78.5,83.6,2.7,16.1,0.5,30.4
75.8,79.7,134.9,3.2,13.7,4.7,25.2
99.5,100.5,85.1,1.8,6.2,2.4,30.8
76.4,79.5,103.9,0.9,9.3,0.3,34.0
85.4,86.2,57.9,0.6,0.4,4.9,9.2
73.8,78.1,119.9,2.3,11.6,4.6,23.6
77.7,80.7,131.9,1.5,0.4,5.2,34.8
71.7,71.2,58.8,1.9,4.3,0.3,18.8
78.8,80.7,57.2,1.9,17.5,3.2,12.4
85.1,88.6,118.5,3.9,14.8,1.3,13.6
78.9,80.3,75.7,0.6,0.2,5.3,21.2
77.7,76.6,107.1,2.4,0.3,2.1,20.8
77.8,82.6,123.3,0.9,14.2,0.7,26.0
98.7,101.2,118.0,0.6,0.6,3.9,44.4
75.0,82.0,101.8,0.5,17.4,4.6,31.2
68.9,70.4,124.0,1.7,2.5,0.4,33.2
83.2,82.1,109.4,2.5,1.1,0.6,10.0
96.9,98.4,85.3,1.5,11.1,0.3,25.2
82.1,85.1,108.4,1.4,12.4,0.4,34.0
87.1,90.7,71.2,1.9,13.6,4.7,44.0
87.3,90.5,64.0,2.2,21.4,0.4,31.2
103.9,99.0,68.3,4.4,0.2,0.7,15.2
78.6,80.4,61.9,2.3,15.1,1.4,38.0
77.0,82.7,117.2,0.6,11.3,1.8,26.8
78.8,79.8,100.3,2.1,9.8,1.4,32.8
78.7,82.4,53.2,0.5,17.8,0.6,17.6
99.1,98.1,67.4,2.0,5.0,0.6,6.8
69.4,69.3,92.2,1.9,0.9,1.5,26.4
86.9,88.3,89.9,1.5,5.3,3.6,8.8
87.3,89.4,100.8,1.1,11.3,0.6,21.2
90.7,90.9,114.8,1.0,0.9,0.7,8.4
75.1,78.2,84.2,2.5,21.0,2.4,31.6
79.0,81.4,112.4,0.9,8.1,0.4,24.8
81.1,81.2,126.1,1.8,0.4,0.1,28.8
80.4,81.5,95.0,3.7,8.0,1.8,27.2
83.2,86.1,54.3,1.0,8.4,2.2,19.2
81.2,81.2,87.3,1.6,2.1,0.8,18.4
78.1,80.1,101.0,3.1,12.0,0.8,31.6
77.7,76.5,68.4,3.2,0.4,1.4,17.6
83.5,84.4,112.4,2.6,2.0,0.4,22.8
79.9,81.9,101.3,4.7,15.5,0.2,30.4
74.3,73.7,55.6,3.8,4.2,2.1,41.6
85.4,90.1,54.2,2.4,12.2,3.4,36.8
95.6,95.5,77.0,1.4,0.3,0.9,32.0
76.9,81.5,52.4,1.5,16.6,2.2,22.8
77.7,78.8,87.6,3.5,11.2,4.5,52.8
77.8,82.0,80.1,2.9,18.6,5.4,25.6
87.4,85.7,103.0,2.8,0.0,0.5,40.4
65.5,76.0,161.4,2.6,20.3,1.5,36.8
71.4,72.4,102.6,1.6,1.3,4.6,34.4
90.6,89.3,63.3,2.8,0.0,2.6,6.4
94.9,96.1,92.1,2.8,5.9,0.5,24.8
83.7,84.1,59.7,0.8,2.9,0.5,8.4
70.0,73.4,130.2,2.4,20.8,4.4,18.8
71.4,74.1,122.5,1.3,7.4,0.6,30.4
75.7,78.2,106.4,2.0,7.3,5.9,37.6
77.1,81.5,77.4,3.1,19.5,1.5,30.4
81.9,79.8,102.7,2.6,0.1,0.7,4.8
96.1,99.3,96.0,4.5,15.8,1.6,15.6
87.7,90.8,84.4,1.4,9.2,1.0,42.0
82.2,83.5,59.2,4.3,19.1,1.1,30.0
68.4,75.2,89.4,1.5,17.2,0.2,11.6
84.6,84.3,86.2,2.0,2.8,0.7,30.4
101.3,101.2,60.8,1.8,2.1,0.6,26.8
78.5,84.0,141.1,1.4,6.6,5.3,27.2
84.2,86.3,89.3,0.6,4.8,0.9,47.2
77.0,78.8,57.7,2.0,13.5,1.0,19.2
87.5,88.8,124.4,1.9,6.9,0.4,6.4
64.2,69.1,101.2,3.7,16.8,2.4,20.0
79.5,79.4,79.5,2.8,7.0,0.2,41.2
72.4,75.4,84.1,2.8,19.7,5.3,24.4
97.2,98.6,148.6,4.0,15.6,2.1,21.2
84.4,82.7,98.2,4.7,4.5,4.0,18.4
93.1,92.1,99.0,1.8,0.4,1.0,18.0
78.5,82.0,92.8,2.4,16.1,1.7,44.8
79.7,80.7,72.7,1.3,4.5,0.8,14.0
71.0,75.3,117.1,2.3,20.4,4.0,9.2
78.3,79.8,76.3,0.9,3.6,0.6,28.8
76.6,82.0,85.4,1.7,17.0,0.5,38.4
75.3,75.6,94.5,1.5,7.7,0.6,22.0
79.4,83.6,72.1,1.4,15.7,2.3,36.8
73.6,76.2,60.8,1.1,8.8,0.6,8.8
81.9,80.3,78.0,3.1,0.6,0.6,29.2
67.1,69.3,68.2,1.5,11.8,0.3,21.2
87.5,86.9,83.4,1.7,2.8,0.8,11.6
68.3,71.9,108.1,3.0,20.1,4.6,28.0
78.0,79.7,125.0,2.4,8.1,0.8,39.6
81.1,84.4,60.6,2.4,19.5,0.5,27.2
80.8,85.7,131.4,1.3,11.7,4.1,27.6
76.3,78.6,93.5,1.1,4.4,0.5,34.8
93.6,90.1,104.4,5.3,2.6,0.5,23.6
79.2,81.5,97.5,1.0,9.6,0.6,19.6
80.3,84.5,76.0,1.7,15.7,1.4,28.4
86.5,90.7,102.3,2.1,13.9,1.7,44.8
66.0,67.4,71.3,3.1,12.6,2.2,15.6
98.9,98.3,61.7,3.1,7.7,0.5,44.0
88.6,87.7,52.5,3.5,0.3,4.9,22.8
90.9,90.0,89.1,5.2,3.1,1.7,38.8
71.7,71.7,65.6,1.5,3.8,3.2,23.6
91.1,91.8,58.2,4.2,8.2,2.7,33.2
77.2,76.3,103.0,2.8,0.9,3.6,29.2
78.6,81.2,81.5,0.1,6.2,0.1,17.2
81.0,81.8,129.9,4.0,8.1,3.1,5.2
78.5,83.2,116.2,1.4,17.9,0.8,24.8
88.0,89.8,98.9,3.0,16.7,1.7,51.2
83.0,85.1,137.8,1.9,0.4,0.4,26.8
67.0,70.9,58.1,2.1,21.7,3.9,34.8
79.7,82.6,84.3,5.0,21.4,0.1,7.2
77.7,79.2,73.6,2.4,8.7,1.8,28.8
83.1,82.6,73.9,0.8,0.0,4.6,26.4
78.2,80.8,71.1,2.4,17.1,0.4,16.0
75.3,76.6,115.1,1.5,3.0,4.8,22.0
83.7,86.7,128.9,0.4,12.7,0.4,17.6
79.7,88.2,81.0,0.4,21.8,4.8,39.6
86.4,83.7,60.1,4.5,1.0,1.1,13.2
72.4,77.8,93.0,2.5,18.0,4.2,22.4
97.5,96.2,57.7,4.4,9.0,0.0,26.4
82.9,86.6,57.2,2.5,19.3,0.4,14.8
76.1,79.3,111.5,2.5,13.5,0.2,26.4
85.5,87.7,100.6,3.4,13.8,0.6,12.4
75.5,76.3,63.5,3.9,4.3,4.2,24.8
82.5,84.0,59.0,1.9,5.1,3.2,6.4
74.8,82.3,85.1,1.8,20.3,0.8,27.6
88.4,89.2,115.5,1.3,2.1,0.3,25.6
92.0,88.7,84.3,4.7,1.2,1.3,42.4
76.1,80.1,115.6,1.6,6.7,5.7,43.2
78.4,81.3,88.0,4.6,21.7,0.9,22.8
65.5,72.8,62.5,2.1,19.4,3.9,39.6
73.4,78.6,74.3,2.1,17.2,0.3,11.2
76.9,78.6,82.2,3.2,18.1,1.9,20.8
78.5,78.0,90.2,4.6,3.0,2.2,13.6
86.4,87.5,81.3,2.5,9.7,0.4,44.8
67.7,74.7,125.0,1.8,21.6,1.5,15.6
80.8,81.7,77.1,1.1,6.1,0.4,28.8
77.0,77.8,71.7,1.6,3.0,0.8,16.4
81.2,80.8,128.6,1.6,0.8,0.9,22.8
69.5,73.4,131.9,2.4,18.0,1.7,39.2
78.7,83.7,87.9,3.1,19.2,3.1,23.6
84.2,85.7,98.9,1.1,8.2,4.6,14.8
80.3,80.3,91.3,1.2,0.2,0.4,52.8
71.3,76.3,80.0,2.6,16.5,1.4,34.8
78.3,83.8,62.5,0.4,21.6,0.5,39.6
87.3,85.6,89.2,4.4,4.7,1.6,44.0
73.6,81.8,152.6,3.7,16.5,1.7,26.4
75.4,79.6,134.4,0.5,11.3,0.2,16.8
84.7,83.6,61.1,2.1,2.1,0.9,24.0
87.3,91.0,55.7,2.5,16.8,5.0,15.6
84.1,84.7,96.0,1.7,0.3,0.9,37.2
77.6,78.9,139.4,2.3,4.2,0.7,28.0
69.5,72.2,61.2,2.6,17.9,2.1,12.4
74.3,76.9,57.6,0.6,8.4,5.2,44.0
61.7,65.8,62.0,4.4,15.8,2.6,24.0
80.1,81.2,71.3,1.0,3.2,3.4,27.2
78.1,77.4,61.8,2.0,0.0,3.5,4.4
78.3,81.5,113.7,2.6,15.9,4.4,24.0
80.3,89.0,160.3,1.2,21.9,0.7,23.2
67.3,73.7,110.1,4.3,20.8,0.7,28.0
72.5,75.7,83.7,3.6,13.5,4.0,28.0
77.7,84.7,58.3,1.3,19.5,2.6,10.4
85.4,86.8,72.9,2.8,10.6,0.5,34.8
72.8,79.5,65.9,2.1,19.3,0.4,15.2
66.2,70.0,72.7,2.4,13.4,2.5,23.2
75.5,80.1,134.7,2.4,20.7,0.5,20.8
75.3,78.0,86.5,2.0,9.7,0.8,21.6
81.5,85.0,67.7,3.9,11.8,4.3,51.6
73.0,75.0,163.3,4.5,18.4,4.4,23.6
77.7,81.0,63.8,5.3,20.4,1.1,23.2
79.6,78.9,74.8,3.4,3.5,2.5,15.2
73.1,81.4,139.6,1.9,22.1,2.4,20.0
78.8,81.0,54.1,2.4,9.3,0.4,44.0
99.6,100.9,145.0,3.3,7.4,0.2,31.2
85.5,88.7,84.9,2.0,20.8,1.1,20.8
82.7,82.3,115.2,3.0,5.1,0.3,44.4
75.8,80.4,109.0,2.3,11.4,2.6,38.8
86.1,82.8,69.2,4.6,11.3,0.7,13.6
77.0,80.1,106.5,3.9,16.2,0.2,17.6
79.7,81.0,113.3,4.0,8.3,5.8,17.2
81.6,83.7,96.3,1.8,7.4,0.5,37.6
86.1,85.0,54.8,4.1,2.6,1.2,55.2
65.1,67.9,105.4,2.5,13.3,1.2,12.8
87.1,87.4,66.0,3.2,5.7,3.2,29.6
67.2,72.6,101.0,1.4,14.9,4.6,30.8
76.0,76.9,65.6,4.0,6.0,4.1,42.0
89.6,90.0,63.3,0.3,0.2,0.1,19.2
77.5,84.5,123.1,1.5,18.3,0.6,16.4
60.1,69.5,52.8,1.2,20.5,3.8,34.0
88.2,89.2,113.0,1.8,2.2,3.8,40.4
87.3,92.1,75.2,1.8,18.5,3.4,25.6
88.3,91.8,67.0,0.8,7.3,3.1,22.4
76.3,78.0,139.7,2.3,3.4,4.7,15.2
70.7,75.8,120.5,3.1,13.2,4.4,32.8
85.3,83.0,56.9,2.6,0.0,2.5,12.8
76.2,85.0,120.8,1.2,20.0,0.1,21.2
70.1,77.9,147.9,2.3,20.2,5.2,25.6
73.1,75.3,107.4,1.9,0.2,2.4,31.2
77.7,81.8,62.3,1.5,10.6,3.6,50.0
76.4,81.2,87.6,3.1,22.0,4.1,35.6
81.4,80.0,90.2,4.1,0.3,5.3,12.0
99.3,100.1,105.4,3.6,10.2,0.3,23.6
75.4,78.6,94.7,3.8,14.5,4.6,15.2
87.1,89.7,91.8,1.6,2.4,5.3,30.0
74.3,75.7,120.6,1.4,5.2,3.5,20.0
81.6,83.0,62.1,1.3,6.7,0.2,16.0
82.1,85.0,59.9,3.0,13.3,0.2,39.6
79.8,79.7,50.1,4.3,11.0,2.2,3.2
89.4,88.5,86.1,1.6,0.2,0.8,28.0
65.4,65.8,71.8,3.4,6.7,5.2,29.6
71.5,74.7,60.3,3.0,11.6,1.1,34.0
69.2,73.4,98.7,3.5,19.3,0.4,29.6
81.5,83.6,137.8,4.7,13.0,5.0,27.6
79.4,80.1,109.1,4.4,9.1,1.2,30.8
94.3,93.1,81.7,4.4,4.9,0.8,32.0
79.4,81.3,60.0,2.6,9.1,0.2,31.6
71.9,71.4,110.3,4.3,12.4,0.4,37.6
83.1,84.8,117.4,2.0,0.0,4.9,20.0
74.9,76.3,108.0,1.6,10.1,1.2,12.8
73.0,79.6,122.7,2.1,18.3,4.9,23.2
89.8,89.2,69.2,2.0,0.4,0.4,24.0
79.4,80.3,66.1,2.9,6.7,4.3,40.8
93.4,93.9,103.0,3.0,12.8,5.0,30.0
78.0,77.9,81.6,3.0,9.0,2.9,17.2
84.0,87.1,84.8,5.2,19.5,0.9,25.2
79.9,82.9,136.3,0.5,2.7,0.8,17.2
71.7,73.6,93.1,1.1,4.5,0.5,19.6
78.8,78.1,124.0,3.9,0.1,0.7,22.8
76.4,80.2,70.9,1.4,10.2,5.9,24.8
80.0,79.6,75.4,3.8,1.8,2.4,33.6
71.9,78.1,133.3,3.0,18.4,0.5,29.2
82.9,83.2,61.7,1.4,0.2,5.4,24.8
87.8,86.9,77.0,1.3,0.4,0.2,20.0
77.6,76.8,78.4,2.0,1.6,0.8,30.4
79.5,84.6,110.4,1.0,15.1,5.4,16.0
76.3,79.7,117.0,2.3,18.0,2.0,26.8
93.8,94.5,86.0,0.6,0.1,1.3,20.8
90.6,89.3,124.6,3.9,6.9,5.2,13.2
73.0,77.4,110.4,3.9,15.9,0.1,39.2
80.5,82.8,109.3,3.4,22.1,0.3,11.6
90.3,93.1,85.1,2.6,18.2,0.5,25.6
70.0,69.8,112.1,3.2,4.7,2.4,38.4
71.0,76.4,117.5,2.1,18.7,4.7,21.2
71.3,75.8,93.7,1.9,11.8,3.8,50.8
73.4,80.4,82.5,1.3,21.5,0.6,33.6
92.7,94.9,112.2,1.0,3.5,5.9,37.2
92.3,92.3,119.5,2.1,0.1,1.8,26.0
78.8,80.9,92.1,2.8,6.1,4.7,27.2
77.7,80.3,92.7,2.4,9.4,1.0,38.4
80.4,79.6,102.1,2.8,4.7,5.0,20.8
81.1,82.3,100.2,1.0,5.8,0.4,25.2
73.8,76.9,95.2,2.2,8.5,5.9,20.8
70.7,71.4,66.3,1.7,7.9,0.2,38.4
81.7,82.8,79.7,2.0,6.5,4.8,12.8
82.7,85.0,109.3,4.5,18.8,1.7,17.2
83.3,84.1,72.7,1.6,4.7,2.3,36.0
83.5,81.0,82.7,3.8,0.8,4.0,15.2
83.0,86.1,106.7,2.4,14.2,1.3,35.6
63.6,67.6,115.2,3.2,18.4,1.3,34.8
90.3,91.9,73.3,0.6,3.1,4.1,19.2
94.3,95.5,98.9,1.5,1.9,0.9,17.6
81.0,84.6,58.9,3.6,16.0,1.8,37.2
86.7,88.5,62.5,2.6,6.7,5.5,44.0
79.1,79.6,99.3,1.5,0.9,0.2,33.2
81.7,83.3,147.9,2.2,2.3,0.5,27.2
80.9,86.2,75.4,2.2,20.5,0.3,41.2
84.6,87.6,92.5,0.3,8.3,4.0,10.8
79.3,78.8,80.1,4.4,2.3,1.3,37.2
82.0,84.8,140.3,3.3,10.7,0.4,21.2
81.3,80.9,52.4,2.9,4.5,0.6,9.6
86.2,86.0,66.5,5.3,5.7,0.9,36.0
86.4,91.6,97.5,4.6,22.0,1.8,21.6
70.2,69.9,93.7,4.0,2.4,0.7,42.0
76.7,83.6,141.6,1.1,16.6,5.7,20.8
79.6,80.9,91.1,2.2,4.1,4.4,25.6
81.4,83.2,54.2,1.5,12.8,2.3,15.2
74.9,76.4,70.3,4.1,16.2,0.5,9.6
71.6,75.2,131.3,0.5,10.2,2.7,8.0
82.3,86.3,59.9,1.4,15.4,2.7,24.8
87.1,87.1,90.1,2.5,0.7,1.2,42.0
75.8,78.8,79.6,2.0,13.1,5.3,28.8
97.2,99.7,127.6,4.5,7.7,1.2,40.8
72.2,76.7,113.7,1.2,0.5,4.4,36.4
81.7,85.8,85.5,1.6,11.4,4.2,16.0
76.8,80.1,113.2,0.3,8.7,2.1,8.0
79.3,80.0,71.1,2.6,13.4,0.5,30.8
79.5,84.3,101.0,1.3,18.8,3.8,23.6
75.5,77.3,117.0,3.5,9.7,1.5,6.8
77.9,82.8,91.3,4.5,21.2,0.8,39.2
78.2,81.1,70.0,1.8,13.0,0.5,30.4
72.3,72.5,95.3,4.6,5.4,4.1,16.4
74.5,74.8,135.4,2.9,2.1,0.3,33.2
80.0,80.5,116.2,1.3,1.0,0.6,16.0
74.4,79.0,64.7,2.7,17.2,1.2,36.8
74.6,76.2,77.7,2.0,9.8,2.2,26.4
79.1,81.6,85.3,1.6,13.1,2.2,25.6
87.4,87.6,98.0,3.1,1.0,4.1,14.8
84.5,86.8,136.4,4.2,13.0,3.2,22.4
68.9,70.6,75.0,3.6,19.1,1.4,33.6
76.1,77.3,87.4,0.2,0.5,5.5,19.2
74.5,72.0,54.2,5.0,4.0,1.2,34.8
76.2,79.3,104.4,1.3,8.3,3.9,16.4
89.0,93.4,70.0,4.0,22.0,0.8,12.8
75.6,81.2,110.6,1.4,19.3,0.6,28.8
74.6,79.3,90.0,2.3,15.0,6.0,20.8
77.1,79.8,50.4,3.6,19.7,5.8,39.6
87.1,91.5,112.5,1.8,5.9,3.6,51.2
71.8,77.3,72.8,2.0,16.8,3.5,9.6
76.6,81.4,144.4,3.6,9.8,1.8,26.0
76.6,77.6,57.4,4.7,14.1,0.4,7.6
79.4,79.4,81.1,3.7,21.4,2.0,38.0
90.6,89.0,96.3,2.5,1.0,2.0,8.8
86.6,86.9,61.5,1.5,3.4,0.4,36.4
91.6,94.0,94.5,5.1,11.2,3.9,34.4
75.0,76.9,74.3,3.1,13.6,0.9,34.8
81.4,82.5,122.3,2.5,4.3,0.3,42.0
80.5,80.8,97.2,1.3,5.3,0.2,32.0
87.3,90.8,81.7,0.7,11.3,0.3,38.8
79.1,83.2,160.4,2.5,9.4,4.0,9.6
78.3,78.4,83.0,2.2,4.2,1.3,12.8
89.6,92.6,113.3,2.9,12.0,5.6,28.4
90.7,93.7,120.6,0.4,6.7,5.3,49.2
78.4,80.1,60.0,2.8,8.3,3.1,18.8
69.8,71.7,52.1,1.8,15.3,0.6,20.8
76.8,82.1,152.3,2.0,21.8,2.2,20.8
77.7,79.5,61.7,1.1,7.0,6.0,18.8
93.4,96.0,96.6,4.5,12.5,4.0,20.0
74.6,81.2,154.2,0.5,16.3,0.7,15.6
81.5,79.5,89.2,3.0,0.4,0.6,18.4
82.6,86.7,78.9,3.3,12.6,5.9,21.6
68.9,71.6,96.2,2.3,15.1,0.8,36.0
79.3,82.6,75.8,1.3,15.7,4.3,18.0
96.7,100.1,83.4,0.5,12.1,3.4,3.6
89.0,89.3,65.5,1.6,7.9,1.0,14.4
69.4,70.3,111.7,2.2,6.4,1.4,37.6
86.2,88.7,112.7,1.7,5.0,4.8,35.6
83.6,87.2,120.3,2.9,10.2,2.3,23.2
68.0,72.4,92.9,1.6,16.4,4.8,22.0
73.0,73.7,86.4,2.1,10.4,0.6,11.2
80.7,84.6,115.1,1.5,8.8,4.1,17.6
68.9,70.8,51.7,3.0,13.0,1.9,27.2
81.5,84.7,53.5,2.5,12.1,0.5,46.4
71.7,75.8,116.0,1.1,13.6,3.9,23.2
76.2,77.3,60.0,4.6,13.9,0.6,37.2
79.9,80.2,113.3,1.2,0.6,0.9,6.8
79.1,81.4,156.4,3.0,4.8,1.0,30.4
80.0,76.5,96.8,5.3,0.6,1.0,21.6
