lifespan,genetic,length,mass,exercise,smoking,alcohol,sugar,bmi
72.3,75.2,180.0,101.8,2.9,15.7,1.3,20.4,31.41975308641975
96.9,97.2,208.0,69.1,3.5,12.7,0.4,25.2,15.971708579881653
80.1,80.2,175.0,129.0,2.1,0.2,5.3,12.4,42.12244897959184
84.2,82.4,182.0,104.1,3.6,0.0,4.2,26.8,31.42736384494626
86.9,89.2,191.0,69.8,2.5,11.7,3.3,19.6,19.133247443874893
87.6,88.0,183.0,70.9,1.6,0.3,5.8,36.8,21.171130819074918
68.7,72.3,185.0,84.7,3.1,14.1,4.5,24.0,24.74799123447772
78.4,85.6,181.0,95.2,2.0,21.4,5.9,21.2,29.058942034736425
71.9,76.8,190.0,90.0,0.8,11.6,5.9,46.8,24.930747922437675
77.8,81.3,187.0,116.1,1.7,12.9,4.6,11.6,33.20083502530812
87.5,88.9,197.0,85.7,3.2,15.5,0.5,14.4,22.082506635058877
66.1,64.1,205.0,113.9,3.4,3.1,0.2,23.6,27.102914931588344
75.3,77.7,199.0,87.6,1.9,8.6,3.9,23.2,22.12065351885053
77.4,77.2,200.0,106.5,4.3,6.2,4.2,16.4,26.625
95.1,96.1,163.0,96.2,1.7,0.7,2.1,52.8,36.207610372991084
78.3,80.4,183.0,88.4,2.0,7.4,3.9,44.0,26.396727283585655
90.8,92.7,187.0,84.4,2.0,8.0,2.1,33.2,24.135663015814004
83.6,83.3,189.0,70.1,2.6,6.2,2.6,33.6,19.624310629601634
88.0,90.9,170.0,92.2,3.0,12.3,0.8,33.2,31.903114186851216
92.5,90.6,191.0,85.7,3.8,1.7,2.3,9.6,23.49168060086072
82.6,82.4,179.0,84.7,0.8,0.4,0.2,14.8,26.434880309603322
78.8,80.5,181.0,88.3,5.1,16.7,0.7,19.6,26.952779219193552
77.6,83.0,193.0,77.4,1.2,18.7,0.3,33.2,20.779081317619266
76.8,77.3,194.0,58.7,3.9,9.7,0.5,32.8,15.596769050908707
78.9,78.3,190.0,136.8,3.5,3.6,0.3,31.2,37.89473684210527
84.4,88.1,195.0,73.5,3.1,18.4,5.4,33.6,19.329388560157792
86.3,90.2,201.0,63.7,0.6,14.2,0.3,18.0,15.766936461968768
86.2,85.6,206.0,56.9,1.6,0.1,0.5,36.0,13.408426807427656
59.5,66.7,162.0,113.6,1.7,20.8,1.4,22.0,43.2860844383478
75.4,76.9,193.0,80.0,1.4,11.7,0.8,12.0,21.47708663319821
65.6,67.5,159.0,84.6,3.1,7.5,3.3,29.2,33.463866144535416
94.9,96.3,180.0,119.3,0.8,2.0,4.3,28.0,36.82098765432099
77.8,79.9,197.0,121.5,2.9,11.4,4.9,12.4,31.307171017032132
98.0,102.2,185.0,102.9,2.5,18.3,3.0,29.2,30.065741417092767
82.3,80.0,176.0,103.8,5.0,0.2,0.6,12.0,33.50981404958678
74.6,79.6,191.0,116.6,1.5,20.0,0.8,36.8,31.961843151229406
80.9,82.6,166.0,114.1,3.8,7.7,0.5,17.2,41.40659021628684
79.7,78.6,185.0,79.5,1.5,0.8,0.5,16.8,23.22863403944485
86.7,86.1,182.0,88.5,3.9,1.5,2.5,51.6,26.717787706798696
78.0,76.4,192.0,76.4,3.0,2.7,0.9,20.4,20.72482638888889
78.6,81.9,182.0,98.6,2.6,11.4,2.1,33.6,29.76693636034295
75.1,77.8,200.0,58.7,2.0,14.7,0.7,38.4,14.675
73.2,80.1,175.0,129.3,1.1,21.6,1.9,23.6,42.22040816326531
62.9,67.5,182.0,58.5,0.9,18.7,3.5,26.8,17.660910518053374
70.7,72.3,167.0,108.0,1.8,3.8,0.5,12.0,38.72494531894295
87.4,90.2,183.0,105.6,0.3,5.5,4.5,34.8,31.532742094419056
83.9,84.0,189.0,91.1,2.2,2.9,4.2,20.8,25.50320539738529
89.1,89.2,206.0,89.9,4.5,10.3,4.7,9.2,21.18484305778113
72.6,75.0,178.0,61.6,1.8,18.3,0.2,31.6,19.441989647771745
71.1,75.5,175.0,114.5,0.6,7.2,2.6,27.2,37.38775510204081
80.7,82.9,179.0,76.9,3.6,12.4,5.3,36.8,24.000499360194752
77.8,84.4,188.0,131.7,1.8,19.1,2.3,31.2,37.262335898596646
90.7,92.8,194.0,154.4,1.6,1.3,4.7,22.8,41.024550961845044
82.1,79.5,192.0,87.1,4.0,0.1,0.4,38.8,23.62738715277778
65.8,69.4,190.0,66.1,1.7,10.8,5.3,20.4,18.310249307479225
70.0,71.4,191.0,51.7,3.4,10.7,5.5,20.8,14.171760642526248
85.0,84.5,194.0,125.9,2.3,2.6,0.3,44.4,33.45201402912106
99.3,102.2,161.0,106.2,5.0,19.2,0.4,38.8,40.970641564754445
87.2,85.5,175.0,137.1,4.3,0.4,1.2,4.4,44.76734693877551
89.3,90.0,201.0,72.5,3.3,9.3,3.9,31.6,17.945100368802755
79.9,83.1,192.0,75.6,1.9,14.9,4.9,44.4,20.5078125
75.3,78.5,159.0,83.6,2.7,16.1,0.5,30.4,33.06831217119576
75.8,79.7,185.0,134.9,3.2,13.7,4.7,25.2,39.41563184806428
99.5,100.5,177.0,85.1,1.8,6.2,2.4,30.8,27.16333109898177
76.4,79.5,179.0,103.9,0.9,9.3,0.3,34.0,32.42720264660903
85.4,86.2,183.0,57.9,0.6,0.4,4.9,9.2,17.289259159724086
73.8,78.1,193.0,119.9,2.3,11.6,4.6,23.6,32.18878359150582
77.7,80.7,171.0,131.9,1.5,0.4,5.2,34.8,45.107896446769956
71.7,71.2,159.0,58.8,1.9,4.3,0.3,18.8,23.258573632372133
78.8,80.7,193.0,57.2,1.9,17.5,3.2,12.4,15.356116942736719
85.1,88.6,170.0,118.5,3.9,14.8,1.3,13.6,41.00346020761246
78.9,80.3,166.0,75.7,0.6,0.2,5.3,21.2,27.471331107562783
77.7,76.6,180.0,107.1,2.4,0.3,2.1,20.8,33.05555555555555
77.8,82.6,178.0,123.3,0.9,14.2,0.7,26.0,38.915540967049616
98.7,101.2,205.0,118.0,0.6,0.6,3.9,44.4,28.078524687685903
75.0,82.0,173.0,101.8,0.5,17.4,4.6,31.2,34.013832737478694
68.9,70.4,177.0,124.0,1.7,2.5,0.4,33.2,39.57994190685945
83.2,82.1,195.0,109.4,2.5,1.1,0.6,10.0,28.77054569362262
96.9,98.4,178.0,85.3,1.5,11.1,0.3,25.2,26.922105794722885
82.1,85.1,209.0,108.4,1.4,12.4,0.4,34.0,24.816281678533006
87.1,90.7,183.0,71.2,1.9,13.6,4.7,44.0,21.260712472752246
87.3,90.5,195.0,64.0,2.2,21.4,0.4,31.2,16.8310322156476
103.9,99.0,193.0,68.3,4.4,0.2,0.7,15.2,18.336062713092968
78.6,80.4,181.0,61.9,2.3,15.1,1.4,38.0,18.89441714233387
77.0,82.7,168.0,117.2,0.6,11.3,1.8,26.8,41.524943310657605
78.8,79.8,186.0,100.3,2.1,9.8,1.4,32.8,28.991790958492306
78.7,82.4,176.0,53.2,0.5,17.8,0.6,17.6,17.174586776859506
99.1,98.1,170.0,67.4,2.0,5.0,0.6,6.8,23.321799307958482
69.4,69.3,196.0,92.2,1.9,0.9,1.5,26.4,24.000416493127865
86.9,88.3,184.0,89.9,1.5,5.3,3.6,8.8,26.553638941398866
87.3,89.4,174.0,100.8,1.1,11.3,0.6,21.2,33.29369797859691
90.7,90.9,199.0,114.8,1.0,0.9,0.7,8.4,28.98916694022878
75.1,78.2,173.0,84.2,2.5,21.0,2.4,31.6,28.133248688562933
79.0,81.4,188.0,112.4,0.9,8.1,0.4,24.8,31.801720235400637
81.1,81.2,186.0,126.1,1.8,0.4,0.1,28.8,36.44930049716729
80.4,81.5,195.0,95.0,3.7,8.0,1.8,27.2,24.983563445101908
83.2,86.1,171.0,54.3,1.0,8.4,2.2,19.2,18.56981635374987
81.2,81.2,186.0,87.3,1.6,2.1,0.8,18.4,25.234131113423512
78.1,80.1,211.0,101.0,3.1,12.0,0.8,31.6,22.6859234967768
77.7,76.5,204.0,68.4,3.2,0.4,1.4,17.6,16.435986159169552
83.5,84.4,176.0,112.4,2.6,2.0,0.4,22.8,36.28615702479339
79.9,81.9,198.0,101.3,4.7,15.5,0.2,30.4,25.839200081624323
74.3,73.7,174.0,55.6,3.8,4.2,2.1,41.6,18.364381027876867
85.4,90.1,173.0,54.2,2.4,12.2,3.4,36.8,18.109525877911057
95.6,95.5,193.0,77.0,1.4,0.3,0.9,32.0,20.671695884453275
76.9,81.5,208.0,52.4,1.5,16.6,2.2,22.8,12.111686390532542
77.7,78.8,169.0,87.6,3.5,11.2,4.5,52.8,30.671194986169954
77.8,82.0,191.0,80.1,2.9,18.6,5.4,25.6,21.956634960664456
87.4,85.7,193.0,103.0,2.8,0.0,0.5,40.4,27.65174904024269
65.5,76.0,185.0,161.4,2.6,20.3,1.5,36.8,47.15850986121256
71.4,72.4,199.0,102.6,1.6,1.3,4.6,34.4,25.908436655640006
90.6,89.3,177.0,63.3,2.8,0.0,2.6,6.4,20.204921957291962
94.9,96.1,177.0,92.1,2.8,5.9,0.5,24.8,29.397682658239965
83.7,84.1,195.0,59.7,0.8,2.9,0.5,8.4,15.70019723865878
70.0,73.4,176.0,130.2,2.4,20.8,4.4,18.8,42.032541322314046
71.4,74.1,193.0,122.5,1.3,7.4,0.6,30.4,32.88678890708476
75.7,78.2,164.0,106.4,2.0,7.3,5.9,37.6,39.55978584176086
77.1,81.5,158.0,77.4,3.1,19.5,1.5,30.4,31.004646691235376
81.9,79.8,180.0,102.7,2.6,0.1,0.7,4.8,31.697530864197528
96.1,99.3,177.0,96.0,4.5,15.8,1.6,15.6,30.642535669826675
87.7,90.8,180.0,84.4,1.4,9.2,1.0,42.0,26.049382716049383
82.2,83.5,203.0,59.2,4.3,19.1,1.1,30.0,14.36579387997768
68.4,75.2,183.0,89.4,1.5,17.2,0.2,11.6,26.69533279584341
84.6,84.3,178.0,86.2,2.0,2.8,0.7,30.4,27.206160838277995
101.3,101.2,204.0,60.8,1.8,2.1,0.6,26.8,14.609765474817378
78.5,84.0,166.0,141.1,1.4,6.6,5.3,27.2,51.204819277108435
84.2,86.3,171.0,89.3,0.6,4.8,0.9,47.2,30.53931124106563
77.0,78.8,173.0,57.7,2.0,13.5,1.0,19.2,19.278960205820443
87.5,88.8,184.0,124.4,1.9,6.9,0.4,6.4,36.74385633270322
64.2,69.1,156.0,101.2,3.7,16.8,2.4,20.0,41.584483892176195
79.5,79.4,173.0,79.5,2.8,7.0,0.2,41.2,26.56286544822747
72.4,75.4,176.0,84.1,2.8,19.7,5.3,24.4,27.15005165289256
97.2,98.6,212.0,148.6,4.0,15.6,2.1,21.2,33.06336774652901
84.4,82.7,199.0,98.2,4.7,4.5,4.0,18.4,24.79735360218176
93.1,92.1,189.0,99.0,1.8,0.4,1.0,18.0,27.714789619551524
78.5,82.0,208.0,92.8,2.4,16.1,1.7,44.8,21.449704142011832
79.7,80.7,168.0,72.7,1.3,4.5,0.8,14.0,25.75821995464853
71.0,75.3,201.0,117.1,2.3,20.4,4.0,9.2,28.984431078438657
78.3,79.8,189.0,76.3,0.9,3.6,0.6,28.8,21.359984322947287
76.6,82.0,175.0,85.4,1.7,17.0,0.5,38.4,27.885714285714286
75.3,75.6,197.0,94.5,1.5,7.7,0.6,22.0,24.350021902136103
79.4,83.6,187.0,72.1,1.4,15.7,2.3,36.8,20.61826188910177
73.6,76.2,194.0,60.8,1.1,8.8,0.6,8.8,16.15474545647784
81.9,80.3,178.0,78.0,3.1,0.6,0.6,29.2,24.61810377477591
67.1,69.3,163.0,68.2,1.5,11.8,0.3,21.2,25.669012759230686
87.5,86.9,206.0,83.4,1.7,2.8,0.8,11.6,19.65312470543878
68.3,71.9,189.0,108.1,3.0,20.1,4.6,28.0,30.26231068559111
78.0,79.7,207.0,125.0,2.4,8.1,0.8,39.6,29.172209386450096
81.1,84.4,167.0,60.6,2.4,19.5,0.5,27.2,21.7289970956291
80.8,85.7,171.0,131.4,1.3,11.7,4.1,27.6,44.93690366266544
76.3,78.6,199.0,93.5,1.1,4.4,0.5,34.8,23.610514885987726
93.6,90.1,191.0,104.4,5.3,2.6,0.5,23.6,28.617636577944687
79.2,81.5,173.0,97.5,1.0,9.6,0.6,19.6,32.5770991346186
80.3,84.5,173.0,76.0,1.7,15.7,1.4,28.4,25.393431120318084
86.5,90.7,184.0,102.3,2.1,13.9,1.7,44.8,30.216209829867672
66.0,67.4,167.0,71.3,3.1,12.6,2.2,15.6,25.565635196672524
98.9,98.3,205.0,61.7,3.1,7.7,0.5,44.0,14.681737061273054
88.6,87.7,176.0,52.5,3.5,0.3,4.9,22.8,16.948605371900825
90.9,90.0,180.0,89.1,5.2,3.1,1.7,38.8,27.499999999999996
71.7,71.7,164.0,65.6,1.5,3.8,3.2,23.6,24.390243902439025
91.1,91.8,187.0,58.2,4.2,8.2,2.7,33.2,16.643312648345677
77.2,76.3,204.0,103.0,2.8,0.9,3.6,29.2,24.750096116878122
78.6,81.2,178.0,81.5,0.1,6.2,0.1,17.2,25.722762277490215
81.0,81.8,180.0,129.9,4.0,8.1,3.1,5.2,40.092592592592595
78.5,83.2,181.0,116.2,1.4,17.9,0.8,24.8,35.46900277769299
88.0,89.8,174.0,98.9,3.0,16.7,1.7,51.2,32.66613819527018
83.0,85.1,175.0,137.8,1.9,0.4,0.4,26.8,44.995918367346945
67.0,70.9,199.0,58.1,2.1,21.7,3.9,34.8,14.671346683164566
79.7,82.6,176.0,84.3,5.0,21.4,0.1,7.2,27.21461776859504
77.7,79.2,169.0,73.6,2.4,8.7,1.8,28.8,25.769405833129092
83.1,82.6,175.0,73.9,0.8,0.0,4.6,26.4,24.13061224489796
78.2,80.8,182.0,71.1,2.4,17.1,0.4,16.0,21.464798937326407
75.3,76.6,190.0,115.1,1.5,3.0,4.8,22.0,31.88365650969529
83.7,86.7,200.0,128.9,0.4,12.7,0.4,17.6,32.225
79.7,88.2,171.0,81.0,0.4,21.8,4.8,39.6,27.70083102493075
86.4,83.7,185.0,60.1,4.5,1.0,1.1,13.2,17.560262965668368
72.4,77.8,204.0,93.0,2.5,18.0,4.2,22.4,22.347174163783162
97.5,96.2,200.0,57.7,4.4,9.0,0.0,26.4,14.425
82.9,86.6,187.0,57.2,2.5,19.3,0.4,14.8,16.35734507706826
76.1,79.3,184.0,111.5,2.5,13.5,0.2,26.4,32.9336011342155
85.5,87.7,200.0,100.6,3.4,13.8,0.6,12.4,25.15
75.5,76.3,186.0,63.5,3.9,4.3,4.2,24.8,18.35472308937449
82.5,84.0,206.0,59.0,1.9,5.1,3.2,6.4,13.903289659722878
74.8,82.3,195.0,85.1,1.8,20.3,0.8,27.6,22.38001314924392
88.4,89.2,193.0,115.5,1.3,2.1,0.3,25.6,31.00754382667991
92.0,88.7,180.0,84.3,4.7,1.2,1.3,42.4,26.018518518518515
76.1,80.1,190.0,115.6,1.6,6.7,5.7,43.2,32.02216066481994
78.4,81.3,180.0,88.0,4.6,21.7,0.9,22.8,27.160493827160494
65.5,72.8,183.0,62.5,2.1,19.4,3.9,39.6,18.662844516109764
73.4,78.6,180.0,74.3,2.1,17.2,0.3,11.2,22.932098765432098
76.9,78.6,179.0,82.2,3.2,18.1,1.9,20.8,25.6546300053057
78.5,78.0,177.0,90.2,4.6,3.0,2.2,13.6,28.791215806441315
86.4,87.5,186.0,81.3,2.5,9.7,0.4,44.8,23.499826569545608
67.7,74.7,181.0,125.0,1.8,21.6,1.5,15.6,38.15512346997955
80.8,81.7,185.0,77.1,1.1,6.1,0.4,28.8,22.52739225712198
77.0,77.8,174.0,71.7,1.6,3.0,0.8,16.4,23.682124455013874
81.2,80.8,208.0,128.6,1.6,0.8,0.9,22.8,29.724482248520705
69.5,73.4,192.0,131.9,2.4,18.0,1.7,39.2,35.78016493055556
78.7,83.7,167.0,87.9,3.1,19.2,3.1,23.6,31.517802717917462
84.2,85.7,188.0,98.9,1.1,8.2,4.6,14.8,27.982118605703942
80.3,80.3,187.0,91.3,1.2,0.2,0.4,52.8,26.10883925762818
71.3,76.3,163.0,80.0,2.6,16.5,1.4,34.8,30.11027889645828
78.3,83.8,186.0,62.5,0.4,21.6,0.5,39.6,18.065672332061506
87.3,85.6,188.0,89.2,4.4,4.7,1.6,44.0,25.237664101403354
73.6,81.8,173.0,152.6,3.7,16.5,1.7,26.4,50.987336696849205
75.4,79.6,173.0,134.4,0.5,11.3,0.2,16.8,44.9062781917204
84.7,83.6,192.0,61.1,2.1,2.1,0.9,24.0,16.57443576388889
87.3,91.0,193.0,55.7,2.5,16.8,5.0,15.6,14.953421568364252
84.1,84.7,173.0,96.0,1.7,0.3,0.9,37.2,32.075912994086
77.6,78.9,182.0,139.4,2.3,4.2,0.7,28.0,42.08428933703659
69.5,72.2,195.0,61.2,2.6,17.9,2.1,12.4,16.09467455621302
74.3,76.9,183.0,57.6,0.6,8.4,5.2,44.0,17.19967750604676
61.7,65.8,175.0,62.0,4.4,15.8,2.6,24.0,20.244897959183675
80.1,81.2,200.0,71.3,1.0,3.2,3.4,27.2,17.825
78.1,77.4,195.0,61.8,2.0,0.0,3.5,4.4,16.252465483234715
78.3,81.5,168.0,113.7,2.6,15.9,4.4,24.0,40.28486394557824
80.3,89.0,156.0,160.3,1.2,21.9,0.7,23.2,65.86949375410914
67.3,73.7,187.0,110.1,4.3,20.8,0.7,28.0,31.48502959764362
72.5,75.7,178.0,83.7,3.6,13.5,4.0,28.0,26.417119050624922
77.7,84.7,176.0,58.3,1.3,19.5,2.6,10.4,18.821022727272727
85.4,86.8,212.0,72.9,2.8,10.6,0.5,34.8,16.220185119259522
72.8,79.5,213.0,65.9,2.1,19.3,0.4,15.2,14.525336683638612
66.2,70.0,203.0,72.7,2.4,13.4,2.5,23.2,17.641777281661778
75.5,80.1,171.0,134.7,2.4,20.7,0.5,20.8,46.065456037755204
75.3,78.0,161.0,86.5,2.0,9.7,0.8,21.6,33.37062613325103
81.5,85.0,177.0,67.7,3.9,11.8,4.3,51.6,21.60937150882569
73.0,75.0,194.0,163.3,4.5,18.4,4.4,23.6,43.3893081092571
77.7,81.0,169.0,63.8,5.3,20.4,1.1,23.2,22.338153426000492
79.6,78.9,194.0,74.8,3.4,3.5,2.5,15.2,19.87458816027208
73.1,81.4,167.0,139.6,1.9,22.1,2.4,20.0,50.05557746781885
78.8,81.0,195.0,54.1,2.4,9.3,0.4,44.0,14.227481919789613
99.6,100.9,204.0,145.0,3.3,7.4,0.2,31.2,34.84236831987697
85.5,88.7,202.0,84.9,2.0,20.8,1.1,20.8,20.8067836486619
82.7,82.3,198.0,115.2,3.0,5.1,0.3,44.4,29.384756657483933
75.8,80.4,197.0,109.0,2.3,11.4,2.6,38.8,28.08626864902471
86.1,82.8,179.0,69.2,4.6,11.3,0.7,13.6,21.597328422958086
77.0,80.1,188.0,106.5,3.9,16.2,0.2,17.6,30.132412856496153
79.7,81.0,184.0,113.3,4.0,8.3,5.8,17.2,33.46526465028355
81.6,83.7,181.0,96.3,1.8,7.4,0.5,37.6,29.394707121272244
86.1,85.0,212.0,54.8,4.1,2.6,1.2,55.2,12.192951228195085
65.1,67.9,195.0,105.4,2.5,13.3,1.2,12.8,27.718606180144644
87.1,87.4,185.0,66.0,3.2,5.7,3.2,29.6,19.284149013878743
67.2,72.6,165.0,101.0,1.4,14.9,4.6,30.8,37.09825528007347
76.0,76.9,195.0,65.6,4.0,6.0,4.1,42.0,17.25180802103879
89.6,90.0,204.0,63.3,0.3,0.2,0.1,19.2,15.210495963091118
77.5,84.5,187.0,123.1,1.5,18.3,0.6,16.4,35.20260802425004
60.1,69.5,178.0,52.8,1.2,20.5,3.8,34.0,16.664562555232923
88.2,89.2,179.0,113.0,1.8,2.2,3.8,40.4,35.26731375425236
87.3,92.1,193.0,75.2,1.8,18.5,3.4,25.6,20.188461435206317
88.3,91.8,162.0,67.0,0.8,7.3,3.1,22.4,25.529644871208653
76.3,78.0,196.0,139.7,2.3,3.4,4.7,15.2,36.365056226572264
70.7,75.8,177.0,120.5,3.1,13.2,4.4,32.8,38.46276612723036
85.3,83.0,182.0,56.9,2.6,0.0,2.5,12.8,17.177877067986955
76.2,85.0,154.0,120.8,1.2,20.0,0.1,21.2,50.936076910102884
70.1,77.9,205.0,147.9,2.3,20.2,5.2,25.6,35.193337299226656
73.1,75.3,155.0,107.4,1.9,0.2,2.4,31.2,44.70343392299687
77.7,81.8,200.0,62.3,1.5,10.6,3.6,50.0,15.575
76.4,81.2,181.0,87.6,3.1,22.0,4.1,35.6,26.739110527761667
81.4,80.0,180.0,90.2,4.1,0.3,5.3,12.0,27.839506172839506
99.3,100.1,184.0,105.4,3.6,10.2,0.3,23.6,31.131852551984878
75.4,78.6,188.0,94.7,3.8,14.5,4.6,15.2,26.79379809868719
87.1,89.7,162.0,91.8,1.6,2.4,5.3,30.0,34.97942386831275
74.3,75.7,199.0,120.6,1.4,5.2,3.5,20.0,30.453776419787378
81.6,83.0,175.0,62.1,1.3,6.7,0.2,16.0,20.277551020408165
82.1,85.0,158.0,59.9,3.0,13.3,0.2,39.6,23.994552155103346
79.8,79.7,198.0,50.1,4.3,11.0,2.2,3.2,12.779308233853689
89.4,88.5,187.0,86.1,1.6,0.2,0.8,28.0,24.62180788698561
65.4,65.8,164.0,71.8,3.4,6.7,5.2,29.6,26.695419393218327
71.5,74.7,210.0,60.3,3.0,11.6,1.1,34.0,13.673469387755102
69.2,73.4,191.0,98.7,3.5,19.3,0.4,29.6,27.0551794084592
81.5,83.6,177.0,137.8,4.7,13.0,5.0,27.6,43.984806409397045
79.4,80.1,191.0,109.1,4.4,9.1,1.2,30.8,29.905978454537976
94.3,93.1,180.0,81.7,4.4,4.9,0.8,32.0,25.216049382716047
79.4,81.3,184.0,60.0,2.6,9.1,0.2,31.6,17.72211720226843
71.9,71.4,206.0,110.3,4.3,12.4,0.4,37.6,25.992082194363277
83.1,84.8,173.0,117.4,2.0,0.0,4.9,20.0,39.226168599017676
74.9,76.3,190.0,108.0,1.6,10.1,1.2,12.8,29.91689750692521
73.0,79.6,170.0,122.7,2.1,18.3,4.9,23.2,42.45674740484429
89.8,89.2,165.0,69.2,2.0,0.4,0.4,24.0,25.417814508723602
79.4,80.3,190.0,66.1,2.9,6.7,4.3,40.8,18.310249307479225
93.4,93.9,209.0,103.0,3.0,12.8,5.0,30.0,23.580046244362542
78.0,77.9,170.0,81.6,3.0,9.0,2.9,17.2,28.23529411764706
84.0,87.1,164.0,84.8,5.2,19.5,0.9,25.2,31.528851873884598
79.9,82.9,173.0,136.3,0.5,2.7,0.8,17.2,45.54111396972836
71.7,73.6,164.0,93.1,1.1,4.5,0.5,19.6,34.614812611540756
78.8,78.1,197.0,124.0,3.9,0.1,0.7,22.8,31.951351490633616
76.4,80.2,190.0,70.9,1.4,10.2,5.9,24.8,19.639889196675902
80.0,79.6,206.0,75.4,3.8,1.8,2.4,33.6,17.767932887171273
71.9,78.1,176.0,133.3,3.0,18.4,0.5,29.2,43.03331611570248
82.9,83.2,182.0,61.7,1.4,0.2,5.4,24.8,18.626977418186208
87.8,86.9,196.0,77.0,1.3,0.4,0.2,20.0,20.04373177842566
77.6,76.8,164.0,78.4,2.0,1.6,0.8,30.4,29.149315883402743
79.5,84.6,187.0,110.4,1.0,15.1,5.4,16.0,31.57081986902685
76.3,79.7,186.0,117.0,2.3,18.0,2.0,26.8,33.818938605619145
93.8,94.5,180.0,86.0,0.6,0.1,1.3,20.8,26.54320987654321
90.6,89.3,192.0,124.6,3.9,6.9,5.2,13.2,33.79991319444444
73.0,77.4,194.0,110.4,3.9,15.9,0.1,39.2,29.333616749920292
80.5,82.8,185.0,109.3,3.4,22.1,0.3,11.6,31.935719503287068
90.3,93.1,193.0,85.1,2.6,18.2,0.5,25.6,22.84625090606459
70.0,69.8,182.0,112.1,3.2,4.7,2.4,38.4,33.842531095278346
71.0,76.4,159.0,117.5,2.1,18.7,4.7,21.2,46.477591867410304
71.3,75.8,181.0,93.7,1.9,11.8,3.8,50.8,28.601080553096672
73.4,80.4,203.0,82.5,1.3,21.5,0.6,33.6,20.01989856584727
92.7,94.9,187.0,112.2,1.0,3.5,5.9,37.2,32.085561497326196
92.3,92.3,184.0,119.5,2.1,0.1,1.8,26.0,35.296550094517954
78.8,80.9,167.0,92.1,2.8,6.1,4.7,27.2,33.023772813654126
77.7,80.3,186.0,92.7,2.4,9.4,1.0,38.4,26.79500520291363
80.4,79.6,200.0,102.1,2.8,4.7,5.0,20.8,25.525
81.1,82.3,203.0,100.2,1.0,5.8,0.4,25.2,24.315076803610868
73.8,76.9,178.0,95.2,2.2,8.5,5.9,20.8,30.04671127382906
70.7,71.4,202.0,66.3,1.7,7.9,0.2,38.4,16.248407018919714
81.7,82.8,168.0,79.7,2.0,6.5,4.8,12.8,28.238378684807262
82.7,85.0,202.0,109.3,4.5,18.8,1.7,17.2,26.786589550044113
83.3,84.1,185.0,72.7,1.6,4.7,2.3,36.0,21.241782322863404
83.5,81.0,194.0,82.7,3.8,0.8,4.0,15.2,21.97364225741312
83.0,86.1,185.0,106.7,2.4,14.2,1.3,35.6,31.176040905770634
63.6,67.6,196.0,115.2,3.2,18.4,1.3,34.8,29.9875052061641
90.3,91.9,170.0,73.3,0.6,3.1,4.1,19.2,25.36332179930796
94.3,95.5,158.0,98.9,1.5,1.9,0.9,17.6,39.61704854991187
81.0,84.6,194.0,58.9,3.6,16.0,1.8,37.2,15.649909660962908
86.7,88.5,179.0,62.5,2.6,6.7,5.5,44.0,19.506257607440467
79.1,79.6,168.0,99.3,1.5,0.9,0.2,33.2,35.1828231292517
81.7,83.3,192.0,147.9,2.2,2.3,0.5,27.2,40.120442708333336
80.9,86.2,175.0,75.4,2.2,20.5,0.3,41.2,24.620408163265306
84.6,87.6,178.0,92.5,0.3,8.3,4.0,10.8,29.19454614316374
79.3,78.8,179.0,80.1,4.4,2.3,1.3,37.2,24.9992197496957
82.0,84.8,178.0,140.3,3.3,10.7,0.4,21.2,44.28102512309052
81.3,80.9,171.0,52.4,2.9,4.5,0.6,9.6,17.92004377415273
86.2,86.0,164.0,66.5,5.3,5.7,0.9,36.0,24.72486615110054
86.4,91.6,192.0,97.5,4.6,22.0,1.8,21.6,26.448567708333336
70.2,69.9,190.0,93.7,4.0,2.4,0.7,42.0,25.95567867036011
76.7,83.6,171.0,141.6,1.1,16.6,5.7,20.8,48.42515645839746
79.6,80.9,168.0,91.1,2.2,4.1,4.4,25.6,32.27749433106576
81.4,83.2,183.0,54.2,1.5,12.8,2.3,15.2,16.18441876437039
74.9,76.4,194.0,70.3,4.1,16.2,0.5,9.6,18.678924434052504
71.6,75.2,200.0,131.3,0.5,10.2,2.7,8.0,32.825
82.3,86.3,199.0,59.9,1.4,15.4,2.7,24.8,15.125880659579302
87.1,87.1,175.0,90.1,2.5,0.7,1.2,42.0,29.420408163265304
75.8,78.8,199.0,79.6,2.0,13.1,5.3,28.8,20.100502512562812
97.2,99.7,174.0,127.6,4.5,7.7,1.2,40.8,42.1455938697318
72.2,76.7,169.0,113.7,1.2,0.5,4.4,36.4,39.8095304786247
81.7,85.8,176.0,85.5,1.6,11.4,4.2,16.0,27.60201446280992
76.8,80.1,182.0,113.2,0.3,8.7,2.1,8.0,34.17461659219901
79.3,80.0,194.0,71.1,2.6,13.4,0.5,30.8,18.891486874269315
79.5,84.3,189.0,101.0,1.3,18.8,3.8,23.6,28.274684359340444
75.5,77.3,167.0,117.0,3.5,9.7,1.5,6.8,41.95202409552153
77.9,82.8,189.0,91.3,4.5,21.2,0.8,39.2,25.559194871364184
78.2,81.1,177.0,70.0,1.8,13.0,0.5,30.4,22.34351559258195
72.3,72.5,199.0,95.3,4.6,5.4,4.1,16.4,24.065048862402463
74.5,74.8,190.0,135.4,2.9,2.1,0.3,33.2,37.50692520775623
