lifespan,genetic,length,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
77.4,77.4,187.0,51.0,1.9,0.7,21.6,True,False,False,False,True,False,False,False,False
81.4,85.1,187.0,57.5,2.4,5.5,4.4,True,False,False,False,False,False,True,False,False
78.5,78.2,186.0,90.9,4.5,0.6,9.6,False,False,True,False,False,False,True,False,False
69.2,71.4,174.0,62.3,3.5,0.2,16.8,False,True,False,False,False,False,False,True,False
83.0,80.9,199.0,81.6,3.2,1.3,15.2,False,True,False,False,True,False,False,False,False
104.1,100.6,181.0,89.5,4.6,0.7,24.4,False,False,True,False,True,False,False,False,False
76.5,79.4,188.0,128.7,1.6,4.0,30.0,False,False,False,True,False,True,False,False,False
81.0,81.5,212.0,60.2,1.8,3.3,18.4,True,False,False,False,True,False,False,False,False
81.3,82.2,174.0,106.7,1.6,2.3,24.8,False,False,False,True,True,False,False,False,False
76.2,79.7,178.0,75.2,1.4,4.5,18.4,False,True,False,False,False,False,True,False,False
85.7,86.8,182.0,93.5,1.6,3.6,35.2,False,False,True,False,True,False,False,False,False
71.8,79.8,168.0,109.7,1.4,5.3,38.0,False,False,False,True,False,False,True,False,False
77.9,79.9,185.0,120.8,0.4,2.8,28.4,False,False,False,True,False,True,False,False,False
78.3,79.5,174.0,133.0,2.9,0.3,15.2,False,False,False,True,True,False,False,False,False
80.5,87.1,164.0,58.1,2.4,0.8,24.0,False,True,False,False,False,False,False,False,True
75.5,78.1,172.0,58.9,0.5,0.7,10.8,False,True,False,False,False,True,False,False,False
86.2,87.3,209.0,80.9,1.4,1.3,36.4,False,True,False,False,False,True,False,False,False
76.0,78.3,176.0,55.0,1.4,0.4,22.4,True,False,False,False,False,False,True,False,False
71.2,70.9,207.0,76.9,1.6,2.9,21.6,True,False,False,False,True,False,False,False,False
91.6,90.5,186.0,57.8,2.9,1.1,22.4,True,False,False,False,True,False,False,False,False
66.3,70.5,189.0,68.3,1.3,2.4,46.4,False,True,False,False,False,False,False,True,False
89.3,95.5,170.0,107.5,2.4,1.9,28.0,False,False,False,True,False,False,False,False,True
76.1,82.8,158.0,82.8,1.2,1.0,32.8,False,False,False,True,False,False,False,False,True
80.9,82.1,182.0,119.4,2.5,5.8,16.0,False,False,False,True,True,False,False,False,False
70.7,76.1,188.0,115.7,1.4,4.2,26.0,False,False,False,True,False,False,False,False,True
86.8,81.3,200.0,110.2,5.3,0.3,36.4,False,False,True,False,True,False,False,False,False
74.1,71.8,190.0,126.6,3.7,0.3,34.4,False,False,False,True,True,False,False,False,False
82.8,83.5,194.0,70.0,2.2,2.9,39.6,False,True,False,False,True,False,False,False,False
73.1,74.2,188.0,101.2,0.8,4.1,31.6,False,False,True,False,True,False,False,False,False
76.1,79.8,177.0,119.0,0.4,1.4,17.6,False,False,False,True,False,False,True,False,False
87.3,92.9,199.0,86.6,1.3,5.6,34.0,False,True,False,False,False,False,False,True,False
81.3,80.8,159.0,52.3,1.4,0.2,12.8,False,True,False,False,True,False,False,False,False
83.6,90.4,192.0,63.5,0.8,0.6,12.4,True,False,False,False,False,False,False,True,False
91.1,92.9,181.0,55.6,0.7,1.5,2.8,True,False,False,False,False,False,True,False,False
81.4,87.7,163.0,92.3,1.3,4.9,40.8,False,False,False,True,False,False,False,True,False
81.4,81.2,203.0,118.3,2.8,3.9,18.0,False,False,True,False,False,False,False,False,False
79.2,79.0,189.0,50.6,1.8,2.2,30.4,True,False,False,False,True,False,False,False,False
85.4,87.2,176.0,86.5,1.3,1.7,36.8,False,False,True,False,True,False,False,False,False
85.1,84.0,188.0,91.5,1.9,0.5,13.2,False,False,True,False,True,False,False,False,False
81.0,80.4,186.0,92.8,2.7,1.3,16.4,False,False,True,False,False,True,False,False,False
70.6,78.6,168.0,163.1,2.5,3.4,40.0,False,False,False,True,False,False,True,False,False
88.1,91.0,207.0,60.9,1.7,0.6,32.0,True,False,False,False,False,False,True,False,False
78.7,80.7,185.0,73.8,2.6,1.3,29.6,False,True,False,False,False,False,True,False,False
76.3,77.6,176.0,61.8,1.1,5.4,38.8,False,True,False,False,True,False,False,False,False
78.1,78.5,162.0,101.4,4.6,0.3,33.6,False,False,False,True,False,True,False,False,False
77.0,78.1,204.0,114.8,0.1,4.8,10.4,False,False,True,False,False,False,False,False,False
77.3,77.4,197.0,96.2,2.4,4.7,9.2,False,True,False,False,True,False,False,False,False
82.7,81.9,182.0,78.8,4.2,1.1,9.2,False,True,False,False,True,False,False,False,False
95.5,99.6,191.0,91.0,2.1,3.0,20.8,False,True,False,False,False,False,True,False,False
80.2,85.0,201.0,122.6,0.2,0.2,31.6,False,False,False,True,False,False,False,True,False
73.7,79.5,204.0,61.0,1.3,4.8,6.4,True,False,False,False,False,False,False,True,False
76.9,86.4,174.0,163.5,2.4,5.2,2.8,False,False,False,True,False,False,False,True,False
70.6,73.4,179.0,52.7,2.7,6.0,17.2,True,False,False,False,False,False,True,False,False
83.6,87.3,174.0,152.3,2.3,0.0,26.4,False,False,False,True,False,False,True,False,False
101.8,100.3,184.0,80.8,4.9,0.0,16.4,False,True,False,False,False,True,False,False,False
77.0,79.0,180.0,154.8,2.3,5.6,22.0,False,False,False,True,True,False,False,False,False
75.6,77.0,160.0,113.2,3.6,4.0,6.4,False,False,False,True,False,True,False,False,False
84.2,82.0,192.0,89.2,5.3,5.2,43.2,False,True,False,False,True,False,False,False,False
71.0,78.7,173.0,159.5,2.0,0.3,4.0,False,False,False,True,False,False,False,False,True
88.9,92.1,205.0,120.2,2.2,4.8,16.8,False,False,True,False,False,False,True,False,False
58.9,63.9,176.0,113.6,1.9,4.2,16.8,False,False,False,True,False,False,True,False,False
73.9,72.9,193.0,127.9,3.8,0.2,30.8,False,False,False,True,True,False,False,False,False
87.9,85.8,202.0,79.3,4.5,2.8,36.0,False,True,False,False,True,False,False,False,False
76.8,78.3,185.0,71.5,2.4,1.3,35.2,False,True,False,False,False,False,True,False,False
72.7,75.7,176.0,121.9,2.9,0.5,28.8,False,False,False,True,False,True,False,False,False
93.6,92.7,201.0,64.9,1.7,1.2,40.4,True,False,False,False,True,False,False,False,False
67.8,73.0,171.0,87.8,2.2,0.2,32.0,False,False,False,True,False,False,False,True,False
88.5,87.2,160.0,110.7,5.2,3.0,22.0,False,False,False,True,False,True,False,False,False
89.4,93.3,175.0,88.6,3.4,6.0,22.8,False,False,True,False,False,False,True,False,False
73.7,77.5,191.0,80.3,2.6,0.2,22.0,False,True,False,False,False,False,True,False,False
97.6,99.3,183.0,112.2,3.8,0.6,30.4,False,False,False,True,False,False,False,True,False
92.6,93.1,171.0,54.8,4.3,0.7,36.8,False,True,False,False,False,True,False,False,False
73.1,72.6,180.0,83.4,2.0,0.9,43.6,False,False,True,False,True,False,False,False,False
85.9,85.8,174.0,82.6,3.2,1.1,12.0,False,False,True,False,False,True,False,False,False
63.0,64.3,174.0,85.6,1.6,5.3,29.2,False,False,True,False,False,True,False,False,False
84.0,85.1,174.0,88.1,2.8,0.4,34.4,False,False,True,False,False,True,False,False,False
75.8,76.3,214.0,122.5,2.0,1.3,18.8,False,False,True,False,True,False,False,False,False
83.1,84.8,175.0,98.9,0.5,0.4,26.4,False,False,False,True,True,False,False,False,False
78.5,76.1,176.0,75.0,4.2,0.8,26.4,False,True,False,False,True,False,False,False,False
99.4,100.6,158.0,72.4,1.5,5.9,24.4,False,False,True,False,True,False,False,False,False
79.0,78.6,161.0,77.6,2.9,0.6,20.0,False,False,True,False,True,False,False,False,False
74.1,79.8,178.0,137.0,5.3,3.7,15.6,False,False,False,True,False,False,False,True,False
86.8,87.6,193.0,94.7,1.0,2.0,37.2,False,False,True,False,True,False,False,False,False
94.7,94.1,185.0,122.4,3.6,5.9,22.0,False,False,False,True,True,False,False,False,False
74.6,76.2,198.0,51.4,2.8,4.4,38.0,True,False,False,False,False,False,True,False,False
66.7,67.6,174.0,61.0,2.4,1.0,26.4,False,True,False,False,False,True,False,False,False
99.4,100.2,196.0,122.9,1.2,2.4,35.2,False,False,False,True,True,False,False,False,False
87.1,88.0,203.0,120.6,1.8,0.8,41.2,False,False,True,False,False,True,False,False,False
70.4,74.9,175.0,142.0,3.0,4.3,26.8,False,False,False,True,False,False,True,False,False
86.0,86.3,181.0,64.9,0.1,0.4,15.2,False,True,False,False,True,False,False,False,False
87.5,87.4,191.0,98.8,3.3,0.9,41.6,False,False,True,False,False,True,False,False,False
73.0,76.5,180.0,139.9,2.2,4.6,31.2,False,False,False,True,True,False,False,False,False
81.7,84.8,198.0,87.3,2.8,3.5,13.2,False,True,False,False,False,False,False,True,False
87.6,89.1,189.0,70.1,2.5,0.7,28.0,False,True,False,False,False,False,False,True,False
74.0,75.8,186.0,107.6,3.9,3.4,20.4,False,False,False,True,False,False,True,False,False
88.0,93.2,200.0,108.5,5.0,4.9,35.6,False,False,True,False,False,False,False,True,False
73.3,74.8,186.0,64.5,2.0,2.8,10.8,False,True,False,False,False,True,False,False,False
99.3,101.9,206.0,106.6,2.9,3.9,39.2,False,False,True,False,False,True,False,False,False
87.3,88.1,157.0,71.4,1.8,0.6,24.4,False,False,True,False,False,False,True,False,False
79.2,81.3,166.0,69.3,0.8,1.6,16.4,False,False,True,False,False,True,False,False,False
71.4,74.7,192.0,101.8,3.2,4.7,19.2,False,False,True,False,False,False,False,False,True
74.5,79.5,188.0,109.7,1.6,4.5,22.4,False,False,False,True,False,False,True,False,False
95.2,94.7,177.0,78.2,1.9,0.3,27.2,False,True,False,False,True,False,False,False,False
78.8,81.0,181.0,121.6,1.0,1.8,26.8,False,False,False,True,True,False,False,False,False
80.8,81.2,177.0,104.5,3.4,0.6,17.6,False,False,False,True,False,True,False,False,False
86.3,88.7,192.0,62.8,0.6,4.4,15.2,True,False,False,False,False,False,True,False,False
71.3,72.1,175.0,126.7,3.4,0.5,2.8,False,False,False,True,False,True,False,False,False
73.3,77.6,185.0,98.9,2.2,3.9,20.8,False,False,True,False,False,False,False,False,True
83.9,85.4,205.0,97.1,2.0,4.4,10.0,False,True,False,False,False,True,False,False,False
71.1,74.9,195.0,120.2,2.9,2.0,43.6,False,False,False,True,False,False,False,True,False
82.8,84.7,197.0,154.5,2.9,0.6,8.0,False,False,False,True,False,True,False,False,False
82.9,84.2,182.0,103.8,1.6,0.8,16.0,False,False,False,True,True,False,False,False,False
76.0,76.7,202.0,105.0,1.6,0.5,17.6,False,False,True,False,True,False,False,False,False
84.6,89.0,196.0,80.2,1.6,0.7,41.6,False,True,False,False,False,False,True,False,False
67.3,66.1,212.0,82.8,1.6,0.6,15.2,True,False,False,False,True,False,False,False,False
74.4,79.1,192.0,112.5,3.6,4.1,26.0,False,False,False,True,False,False,False,False,True
70.2,72.5,192.0,82.9,2.3,1.0,33.2,False,True,False,False,False,False,False,True,False
82.6,86.0,168.0,143.7,2.3,0.9,36.4,False,False,False,True,True,False,False,False,False
80.0,79.1,175.0,83.3,2.1,0.9,32.4,False,False,True,False,True,False,False,False,False
73.7,76.7,197.0,122.5,1.4,3.1,29.6,False,False,False,True,False,True,False,False,False
73.5,76.7,185.0,108.1,2.5,4.7,30.0,False,False,False,True,False,False,False,True,False
79.4,83.0,155.0,92.1,1.7,1.3,32.4,False,False,False,True,False,True,False,False,False
75.6,77.6,175.0,70.4,1.6,1.0,26.0,False,True,False,False,False,False,True,False,False
80.7,86.4,183.0,97.5,3.1,3.0,52.8,False,False,True,False,False,False,False,False,True
82.9,80.2,207.0,96.4,4.4,1.8,48.0,False,True,False,False,True,False,False,False,False
84.6,84.8,163.0,107.0,4.6,5.1,12.0,False,False,False,True,True,False,False,False,False
67.4,66.4,183.0,66.6,3.3,2.8,24.8,False,True,False,False,True,False,False,False,False
94.6,95.0,181.0,74.6,1.5,0.6,20.4,False,True,False,False,True,False,False,False,False
84.7,87.7,169.0,72.2,0.5,0.4,10.4,False,False,True,False,False,False,True,False,False
76.4,80.5,173.0,143.0,1.8,1.1,28.0,False,False,False,True,False,False,True,False,False
73.8,78.1,189.0,59.2,1.9,1.0,33.2,True,False,False,False,False,False,False,False,True
85.2,86.1,174.0,100.5,1.6,3.8,20.8,False,False,False,True,True,False,False,False,False
77.0,76.6,181.0,103.8,3.9,0.7,55.2,False,False,False,True,True,False,False,False,False
78.8,85.1,157.0,118.8,3.3,4.9,20.4,False,False,False,True,False,False,False,True,False
75.3,74.5,180.0,65.3,1.6,0.6,17.2,False,True,False,False,True,False,False,False,False
74.8,78.1,176.0,51.7,0.7,0.9,28.0,True,False,False,False,False,False,False,True,False
87.8,88.9,183.0,130.5,1.6,0.5,22.0,False,False,False,True,True,False,False,False,False
78.6,84.3,173.0,147.9,3.1,1.6,26.4,False,False,False,True,False,False,True,False,False
61.8,64.0,189.0,99.6,3.2,1.3,21.6,False,False,True,False,False,False,False,False,True
74.6,73.0,176.0,76.0,2.8,0.1,29.6,False,True,False,False,True,False,False,False,False
91.3,91.7,173.0,87.8,1.7,0.5,36.4,False,False,True,False,False,True,False,False,False
75.9,79.2,191.0,105.6,2.7,3.3,21.2,False,False,True,False,False,False,True,False,False
80.7,83.9,170.0,70.3,3.5,0.6,30.4,False,True,False,False,False,False,False,False,True
81.8,84.9,176.0,85.3,2.8,4.0,30.0,False,False,True,False,False,False,False,True,False
97.3,98.5,195.0,134.4,1.8,0.2,28.0,False,False,False,True,True,False,False,False,False
75.4,80.3,156.0,106.7,4.1,4.8,38.0,False,False,False,True,False,False,True,False,False
77.9,85.7,182.0,72.7,1.4,0.5,46.8,False,True,False,False,False,False,False,False,True
77.6,77.3,177.0,50.3,2.3,4.7,33.6,True,False,False,False,True,False,False,False,False
67.9,69.7,196.0,86.1,3.1,1.1,9.2,False,True,False,False,False,False,False,True,False
79.5,85.8,166.0,155.7,2.2,2.2,34.4,False,False,False,True,False,True,False,False,False
81.9,81.4,168.0,125.1,4.0,2.6,11.6,False,False,False,True,True,False,False,False,False
71.9,78.6,193.0,147.5,2.4,2.8,16.8,False,False,False,True,False,False,False,True,False
76.0,76.8,171.0,94.6,1.6,3.7,43.6,False,False,False,True,True,False,False,False,False
87.1,92.9,170.0,67.5,1.8,0.3,34.0,False,True,False,False,False,False,False,False,True
83.0,87.7,188.0,94.4,1.2,3.8,35.6,False,False,True,False,False,False,False,True,False
75.4,78.1,204.0,59.9,1.7,0.1,6.8,True,False,False,False,False,False,True,False,False
84.1,82.8,206.0,122.9,4.3,0.8,21.2,False,False,True,False,True,False,False,False,False
75.0,77.9,197.0,56.8,3.9,0.3,31.2,True,False,False,False,False,False,False,False,True
84.9,85.8,171.0,88.8,5.4,4.0,21.2,False,False,False,True,False,True,False,False,False
87.9,86.1,198.0,98.0,4.1,0.5,16.8,False,True,False,False,True,False,False,False,False
71.6,76.6,168.0,94.2,4.3,0.1,24.0,False,False,False,True,False,False,False,True,False
76.0,77.7,169.0,100.5,3.6,0.3,26.8,False,False,False,True,False,True,False,False,False
75.6,78.6,166.0,102.3,5.2,1.9,26.8,False,False,False,True,False,False,True,False,False
69.2,74.6,185.0,76.5,1.4,2.1,28.8,False,True,False,False,False,False,False,True,False
82.8,86.1,161.0,105.9,0.5,2.6,11.2,False,False,False,True,False,True,False,False,False
96.7,98.9,172.0,102.3,0.7,2.8,8.0,False,False,False,True,False,False,False,True,False
73.5,79.0,177.0,152.5,1.8,0.4,31.6,False,False,False,True,False,True,False,False,False
79.3,78.3,185.0,56.0,4.4,1.9,26.4,True,False,False,False,False,True,False,False,False
81.4,84.4,199.0,85.4,4.9,2.7,33.6,False,True,False,False,False,False,True,False,False
77.7,77.1,169.0,110.7,3.8,5.4,47.2,False,False,False,True,False,False,True,False,False
76.1,80.8,184.0,77.1,2.8,5.9,31.6,False,True,False,False,False,False,False,True,False
78.5,78.4,193.0,102.5,1.3,0.6,20.0,False,False,True,False,True,False,False,False,False
67.4,70.1,174.0,58.2,1.5,4.3,36.4,False,True,False,False,False,False,False,True,False
77.9,80.6,189.0,113.5,3.4,3.8,17.6,False,False,False,True,False,False,True,False,False
96.3,98.2,185.0,86.3,4.1,4.2,32.0,False,False,True,False,False,True,False,False,False
82.0,85.4,167.0,106.1,2.9,4.0,18.8,False,False,False,True,False,False,True,False,False
83.0,83.8,200.0,139.1,4.0,0.5,28.8,False,False,False,True,False,True,False,False,False
84.4,87.3,174.0,92.2,4.0,0.4,50.8,False,False,False,True,False,False,False,True,False
75.8,76.3,196.0,103.3,1.4,0.6,29.2,False,False,True,False,True,False,False,False,False
88.1,84.9,168.0,77.0,4.0,3.5,30.0,False,False,True,False,True,False,False,False,False
79.3,78.9,190.0,58.7,1.0,0.3,20.4,True,False,False,False,True,False,False,False,False
86.8,86.5,181.0,119.6,2.3,3.9,22.4,False,False,False,True,False,False,False,False,False
83.9,82.5,203.0,60.5,3.2,0.4,28.0,True,False,False,False,True,False,False,False,False
99.1,98.3,182.0,80.2,1.4,0.3,15.6,False,True,False,False,True,False,False,False,False
89.2,90.0,198.0,102.1,1.4,0.4,48.4,False,False,True,False,False,True,False,False,False
84.3,87.4,160.0,65.8,4.1,1.0,43.2,False,False,True,False,False,False,False,True,False
74.3,80.0,164.0,59.0,1.1,0.7,9.6,False,True,False,False,False,False,False,True,False
94.3,93.2,161.0,90.3,3.4,2.6,19.6,False,False,False,True,True,False,False,False,False
85.0,84.2,189.0,94.0,2.8,0.5,11.2,False,False,True,False,False,True,False,False,False
88.3,91.4,173.0,119.3,1.9,4.1,26.8,False,False,False,True,True,False,False,False,False
78.0,77.1,185.0,57.2,2.6,1.9,19.2,True,False,False,False,True,False,False,False,False
91.6,93.7,200.0,102.5,2.5,5.2,19.2,False,False,True,False,False,True,False,False,False
78.4,84.1,188.0,121.8,1.4,4.8,19.6,False,False,False,True,False,False,False,True,False
77.9,79.7,164.0,64.1,5.4,0.7,23.2,False,True,False,False,False,False,True,False,False
86.1,92.2,178.0,88.5,1.4,4.0,45.2,False,False,True,False,False,False,False,True,False
85.6,84.6,168.0,88.1,5.4,0.3,19.2,False,False,False,True,False,False,True,False,False
96.3,98.2,196.0,120.9,1.9,2.1,30.0,False,False,False,True,False,True,False,False,False
82.3,84.9,173.0,107.4,2.6,0.4,53.2,False,False,False,True,False,False,True,False,False
90.6,89.9,173.0,92.8,3.7,2.2,24.0,False,False,False,True,False,True,False,False,False
81.1,82.3,185.0,106.6,0.6,0.7,19.6,False,False,False,True,True,False,False,False,False
86.5,85.6,189.0,137.8,3.0,4.5,15.6,False,False,False,True,True,False,False,False,False
69.0,69.0,163.0,54.9,2.0,0.1,15.6,False,True,False,False,False,True,False,False,False
80.0,79.0,168.0,67.2,2.6,0.7,27.6,False,True,False,False,True,False,False,False,False
89.5,92.0,197.0,50.6,1.9,2.4,34.8,True,False,False,False,False,False,False,True,False
76.2,76.2,190.0,94.0,1.4,1.2,21.6,False,False,True,False,True,False,False,False,False
76.9,76.1,199.0,56.1,4.9,2.7,28.4,True,False,False,False,False,False,True,False,False
86.6,87.3,175.0,109.5,1.2,0.7,12.0,False,False,False,True,True,False,False,False,False
79.8,79.7,179.0,123.1,3.4,0.7,43.6,False,False,False,True,True,False,False,False,False
88.4,89.9,188.0,51.5,1.8,0.4,25.6,True,False,False,False,False,True,False,False,False
75.3,81.2,195.0,107.1,0.1,1.9,31.6,False,False,True,False,False,False,False,True,False
89.4,89.0,174.0,91.8,2.1,5.1,40.4,False,False,False,True,False,False,False,False,False
92.0,92.4,180.0,145.4,2.3,0.8,6.0,False,False,False,True,True,False,False,False,False
75.2,77.6,171.0,68.4,1.1,1.2,33.2,False,True,False,False,False,True,False,False,False
73.6,76.1,171.0,55.1,3.1,5.1,31.2,False,True,False,False,False,False,False,True,False
86.6,86.9,185.0,52.2,3.7,5.0,30.8,True,False,False,False,True,False,False,False,False
76.6,80.4,195.0,51.4,2.6,4.1,47.6,True,False,False,False,False,False,False,True,False
73.1,80.4,183.0,79.9,2.6,4.1,28.8,False,True,False,False,False,False,False,False,True
87.7,86.3,207.0,104.2,2.6,4.1,33.6,False,True,False,False,True,False,False,False,False
69.2,70.3,184.0,82.5,3.0,4.3,23.2,False,True,False,False,False,False,True,False,False
90.5,89.7,172.0,87.0,1.8,0.6,14.4,False,False,True,False,True,False,False,False,False
