lifespan,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
78.2,71.1,2.4,0.4,16.0,False,True,False,False,False,False,False,True,False
75.3,115.1,1.5,4.8,22.0,False,False,False,True,True,False,False,False,False
83.7,128.9,0.4,0.4,17.6,False,False,False,True,False,False,True,False,False
79.7,81.0,0.4,4.8,39.6,False,False,True,False,False,False,False,False,True
86.4,60.1,4.5,1.1,13.2,True,False,False,False,True,False,False,False,False
72.4,93.0,2.5,4.2,22.4,False,True,False,False,False,False,False,True,False
97.5,57.7,4.4,0.0,26.4,True,False,False,False,False,True,False,False,False
82.9,57.2,2.5,0.4,14.8,True,False,False,False,False,False,False,True,False
76.1,111.5,2.5,0.2,26.4,False,False,False,True,False,False,True,False,False
85.5,100.6,3.4,0.6,12.4,False,False,True,False,False,False,True,False,False
75.5,63.5,3.9,4.2,24.8,True,False,False,False,True,False,False,False,False
82.5,59.0,1.9,3.2,6.4,True,False,False,False,False,True,False,False,False
74.8,85.1,1.8,0.8,27.6,False,True,False,False,False,False,False,False,True
88.4,115.5,1.3,0.3,25.6,False,False,False,True,True,False,False,False,False
92.0,84.3,4.7,1.3,42.4,False,False,True,False,True,False,False,False,False
76.1,115.6,1.6,5.7,43.2,False,False,False,True,False,True,False,False,False
78.4,88.0,4.6,0.9,22.8,False,False,True,False,False,False,False,False,True
65.5,62.5,2.1,3.9,39.6,False,True,False,False,False,False,False,True,False
73.4,74.3,2.1,0.3,11.2,False,True,False,False,False,False,False,True,False
76.9,82.2,3.2,1.9,20.8,False,False,True,False,False,False,False,True,False
78.5,90.2,4.6,2.2,13.6,False,False,True,False,True,False,False,False,False
86.4,81.3,2.5,0.4,44.8,False,True,False,False,False,True,False,False,False
67.7,125.0,1.8,1.5,15.6,False,False,False,True,False,False,False,False,True
80.8,77.1,1.1,0.4,28.8,False,True,False,False,False,True,False,False,False
77.0,71.7,1.6,0.8,16.4,False,True,False,False,True,False,False,False,False
81.2,128.6,1.6,0.9,22.8,False,False,True,False,True,False,False,False,False
69.5,131.9,2.4,1.7,39.2,False,False,False,True,False,False,False,True,False
78.7,87.9,3.1,3.1,23.6,False,False,False,True,False,False,False,True,False
84.2,98.9,1.1,4.6,14.8,False,False,True,False,False,True,False,False,False
80.3,91.3,1.2,0.4,52.8,False,False,True,False,True,False,False,False,False
71.3,80.0,2.6,1.4,34.8,False,False,False,True,False,False,False,True,False
78.3,62.5,0.4,0.5,39.6,True,False,False,False,False,False,False,False,True
87.3,89.2,4.4,1.6,44.0,False,False,True,False,True,False,False,False,False
73.6,152.6,3.7,1.7,26.4,False,False,False,True,False,False,False,True,False
75.4,134.4,0.5,0.2,16.8,False,False,False,True,False,False,True,False,False
84.7,61.1,2.1,0.9,24.0,True,False,False,False,True,False,False,False,False
87.3,55.7,2.5,5.0,15.6,True,False,False,False,False,False,False,True,False
84.1,96.0,1.7,0.9,37.2,False,False,False,True,True,False,False,False,False
77.6,139.4,2.3,0.7,28.0,False,False,False,True,True,False,False,False,False
69.5,61.2,2.6,2.1,12.4,True,False,False,False,False,False,False,True,False
74.3,57.6,0.6,5.2,44.0,True,False,False,False,False,True,False,False,False
61.7,62.0,4.4,2.6,24.0,False,True,False,False,False,False,False,True,False
80.1,71.3,1.0,3.4,27.2,True,False,False,False,True,False,False,False,False
78.1,61.8,2.0,3.5,4.4,True,False,False,False,False,False,False,False,False
78.3,113.7,2.6,4.4,24.0,False,False,False,True,False,False,False,True,False
80.3,160.3,1.2,0.7,23.2,False,False,False,True,False,False,False,False,True
67.3,110.1,4.3,0.7,28.0,False,False,False,True,False,False,False,False,True
72.5,83.7,3.6,4.0,28.0,False,False,True,False,False,False,True,False,False
77.7,58.3,1.3,2.6,10.4,False,True,False,False,False,False,False,True,False
85.4,72.9,2.8,0.5,34.8,True,False,False,False,False,False,True,False,False
72.8,65.9,2.1,0.4,15.2,True,False,False,False,False,False,False,True,False
66.2,72.7,2.4,2.5,23.2,True,False,False,False,False,False,True,False,False
75.5,134.7,2.4,0.5,20.8,False,False,False,True,False,False,False,False,True
75.3,86.5,2.0,0.8,21.6,False,False,False,True,False,True,False,False,False
81.5,67.7,3.9,4.3,51.6,False,True,False,False,False,False,True,False,False
73.0,163.3,4.5,4.4,23.6,False,False,False,True,False,False,False,True,False
77.7,63.8,5.3,1.1,23.2,False,True,False,False,False,False,False,False,True
79.6,74.8,3.4,2.5,15.2,False,True,False,False,True,False,False,False,False
73.1,139.6,1.9,2.4,20.0,False,False,False,True,False,False,False,False,True
78.8,54.1,2.4,0.4,44.0,True,False,False,False,False,True,False,False,False
99.6,145.0,3.3,0.2,31.2,False,False,False,True,False,True,False,False,False
85.5,84.9,2.0,1.1,20.8,False,True,False,False,False,False,False,False,True
82.7,115.2,3.0,0.3,44.4,False,False,True,False,False,True,False,False,False
75.8,109.0,2.3,2.6,38.8,False,False,True,False,False,False,True,False,False
86.1,69.2,4.6,0.7,13.6,False,True,False,False,False,False,True,False,False
77.0,106.5,3.9,0.2,17.6,False,False,False,True,False,False,False,True,False
79.7,113.3,4.0,5.8,17.2,False,False,False,True,False,True,False,False,False
81.6,96.3,1.8,0.5,37.6,False,False,True,False,False,True,False,False,False
86.1,54.8,4.1,1.2,55.2,True,False,False,False,True,False,False,False,False
65.1,105.4,2.5,1.2,12.8,False,False,True,False,False,False,True,False,False
87.1,66.0,3.2,3.2,29.6,False,True,False,False,False,True,False,False,False
67.2,101.0,1.4,4.6,30.8,False,False,False,True,False,False,True,False,False
76.0,65.6,4.0,4.1,42.0,True,False,False,False,False,True,False,False,False
89.6,63.3,0.3,0.1,19.2,True,False,False,False,True,False,False,False,False
77.5,123.1,1.5,0.6,16.4,False,False,False,True,False,False,False,True,False
60.1,52.8,1.2,3.8,34.0,True,False,False,False,False,False,False,False,True
88.2,113.0,1.8,3.8,40.4,False,False,False,True,True,False,False,False,False
87.3,75.2,1.8,3.4,25.6,False,True,False,False,False,False,False,True,False
88.3,67.0,0.8,3.1,22.4,False,False,True,False,False,True,False,False,False
76.3,139.7,2.3,4.7,15.2,False,False,False,True,True,False,False,False,False
70.7,120.5,3.1,4.4,32.8,False,False,False,True,False,False,True,False,False
85.3,56.9,2.6,2.5,12.8,True,False,False,False,False,False,False,False,False
76.2,120.8,1.2,0.1,21.2,False,False,False,True,False,False,False,True,False
70.1,147.9,2.3,5.2,25.6,False,False,False,True,False,False,False,False,True
73.1,107.4,1.9,2.4,31.2,False,False,False,True,True,False,False,False,False
77.7,62.3,1.5,3.6,50.0,True,False,False,False,False,False,True,False,False
76.4,87.6,3.1,4.1,35.6,False,False,True,False,False,False,False,False,True
81.4,90.2,4.1,5.3,12.0,False,False,True,False,True,False,False,False,False
99.3,105.4,3.6,0.3,23.6,False,False,False,True,False,False,True,False,False
75.4,94.7,3.8,4.6,15.2,False,False,True,False,False,False,True,False,False
87.1,91.8,1.6,5.3,30.0,False,False,False,True,True,False,False,False,False
74.3,120.6,1.4,3.5,20.0,False,False,False,True,False,True,False,False,False
81.6,62.1,1.3,0.2,16.0,False,True,False,False,False,True,False,False,False
82.1,59.9,3.0,0.2,39.6,False,True,False,False,False,False,True,False,False
79.8,50.1,4.3,2.2,3.2,True,False,False,False,False,False,True,False,False
89.4,86.1,1.6,0.8,28.0,False,True,False,False,True,False,False,False,False
65.4,71.8,3.4,5.2,29.6,False,False,True,False,False,True,False,False,False
71.5,60.3,3.0,1.1,34.0,True,False,False,False,False,False,True,False,False
69.2,98.7,3.5,0.4,29.6,False,False,True,False,False,False,False,True,False
81.5,137.8,4.7,5.0,27.6,False,False,False,True,False,False,True,False,False
79.4,109.1,4.4,1.2,30.8,False,False,True,False,False,True,False,False,False
94.3,81.7,4.4,0.8,32.0,False,False,True,False,True,False,False,False,False
79.4,60.0,2.6,0.2,31.6,True,False,False,False,False,True,False,False,False
71.9,110.3,4.3,0.4,37.6,False,False,True,False,False,False,True,False,False
83.1,117.4,2.0,4.9,20.0,False,False,False,True,False,False,False,False,False
74.9,108.0,1.6,1.2,12.8,False,False,True,False,False,False,True,False,False
73.0,122.7,2.1,4.9,23.2,False,False,False,True,False,False,False,True,False
89.8,69.2,2.0,0.4,24.0,False,False,True,False,True,False,False,False,False
79.4,66.1,2.9,4.3,40.8,True,False,False,False,False,True,False,False,False
93.4,103.0,3.0,5.0,30.0,False,True,False,False,False,False,True,False,False
78.0,81.6,3.0,2.9,17.2,False,False,True,False,False,True,False,False,False
84.0,84.8,5.2,0.9,25.2,False,False,False,True,False,False,False,True,False
79.9,136.3,0.5,0.8,17.2,False,False,False,True,True,False,False,False,False
71.7,93.1,1.1,0.5,19.6,False,False,False,True,True,False,False,False,False
78.8,124.0,3.9,0.7,22.8,False,False,False,True,True,False,False,False,False
76.4,70.9,1.4,5.9,24.8,False,True,False,False,False,False,True,False,False
80.0,75.4,3.8,2.4,33.6,True,False,False,False,True,False,False,False,False
71.9,133.3,3.0,0.5,29.2,False,False,False,True,False,False,False,True,False
82.9,61.7,1.4,5.4,24.8,False,True,False,False,True,False,False,False,False
87.8,77.0,1.3,0.2,20.0,False,True,False,False,True,False,False,False,False
77.6,78.4,2.0,0.8,30.4,False,False,True,False,True,False,False,False,False
79.5,110.4,1.0,5.4,16.0,False,False,False,True,False,False,False,True,False
76.3,117.0,2.3,2.0,26.8,False,False,False,True,False,False,False,True,False
93.8,86.0,0.6,1.3,20.8,False,False,True,False,True,False,False,False,False
90.6,124.6,3.9,5.2,13.2,False,False,False,True,False,True,False,False,False
73.0,110.4,3.9,0.1,39.2,False,False,True,False,False,False,False,True,False
80.5,109.3,3.4,0.3,11.6,False,False,False,True,False,False,False,False,True
90.3,85.1,2.6,0.5,25.6,False,True,False,False,False,False,False,True,False
70.0,112.1,3.2,2.4,38.4,False,False,False,True,True,False,False,False,False
71.0,117.5,2.1,4.7,21.2,False,False,False,True,False,False,False,True,False
71.3,93.7,1.9,3.8,50.8,False,False,True,False,False,False,True,False,False
73.4,82.5,1.3,0.6,33.6,False,True,False,False,False,False,False,False,True
92.7,112.2,1.0,5.9,37.2,False,False,False,True,True,False,False,False,False
92.3,119.5,2.1,1.8,26.0,False,False,False,True,True,False,False,False,False
78.8,92.1,2.8,4.7,27.2,False,False,False,True,False,True,False,False,False
77.7,92.7,2.4,1.0,38.4,False,False,True,False,False,True,False,False,False
80.4,102.1,2.8,5.0,20.8,False,False,True,False,True,False,False,False,False
81.1,100.2,1.0,0.4,25.2,False,True,False,False,False,True,False,False,False
73.8,95.2,2.2,5.9,20.8,False,False,False,True,False,True,False,False,False
70.7,66.3,1.7,0.2,38.4,True,False,False,False,False,True,False,False,False
81.7,79.7,2.0,4.8,12.8,False,False,True,False,False,True,False,False,False
82.7,109.3,4.5,1.7,17.2,False,False,True,False,False,False,False,True,False
83.3,72.7,1.6,2.3,36.0,False,True,False,False,True,False,False,False,False
83.5,82.7,3.8,4.0,15.2,False,True,False,False,True,False,False,False,False
83.0,106.7,2.4,1.3,35.6,False,False,False,True,False,False,True,False,False
63.6,115.2,3.2,1.3,34.8,False,False,True,False,False,False,False,True,False
90.3,73.3,0.6,4.1,19.2,False,False,True,False,True,False,False,False,False
94.3,98.9,1.5,0.9,17.6,False,False,False,True,True,False,False,False,False
81.0,58.9,3.6,1.8,37.2,True,False,False,False,False,False,False,True,False
86.7,62.5,2.6,5.5,44.0,False,True,False,False,False,True,False,False,False
79.1,99.3,1.5,0.2,33.2,False,False,False,True,True,False,False,False,False
81.7,147.9,2.2,0.5,27.2,False,False,False,True,True,False,False,False,False
80.9,75.4,2.2,0.3,41.2,False,True,False,False,False,False,False,False,True
84.6,92.5,0.3,4.0,10.8,False,False,True,False,False,True,False,False,False
79.3,80.1,4.4,1.3,37.2,False,True,False,False,True,False,False,False,False
82.0,140.3,3.3,0.4,21.2,False,False,False,True,False,False,True,False,False
81.3,52.4,2.9,0.6,9.6,True,False,False,False,True,False,False,False,False
86.2,66.5,5.3,0.9,36.0,False,True,False,False,False,True,False,False,False
86.4,97.5,4.6,1.8,21.6,False,False,True,False,False,False,False,False,True
70.2,93.7,4.0,0.7,42.0,False,False,True,False,True,False,False,False,False
76.7,141.6,1.1,5.7,20.8,False,False,False,True,False,False,False,True,False
79.6,91.1,2.2,4.4,25.6,False,False,False,True,True,False,False,False,False
81.4,54.2,1.5,2.3,15.2,True,False,False,False,False,False,True,False,False
74.9,70.3,4.1,0.5,9.6,False,True,False,False,False,False,False,True,False
71.6,131.3,0.5,2.7,8.0,False,False,False,True,False,False,True,False,False
82.3,59.9,1.4,2.7,24.8,True,False,False,False,False,False,False,True,False
87.1,90.1,2.5,1.2,42.0,False,False,True,False,True,False,False,False,False
75.8,79.6,2.0,5.3,28.8,False,True,False,False,False,False,True,False,False
97.2,127.6,4.5,1.2,40.8,False,False,False,True,False,True,False,False,False
72.2,113.7,1.2,4.4,36.4,False,False,False,True,True,False,False,False,False
81.7,85.5,1.6,4.2,16.0,False,False,True,False,False,False,True,False,False
76.8,113.2,0.3,2.1,8.0,False,False,False,True,False,True,False,False,False
79.3,71.1,2.6,0.5,30.8,False,True,False,False,False,False,True,False,False
79.5,101.0,1.3,3.8,23.6,False,False,True,False,False,False,False,True,False
75.5,117.0,3.5,1.5,6.8,False,False,False,True,False,True,False,False,False
77.9,91.3,4.5,0.8,39.2,False,False,True,False,False,False,False,False,True
78.2,70.0,1.8,0.5,30.4,False,True,False,False,False,False,True,False,False
72.3,95.3,4.6,4.1,16.4,False,True,False,False,False,True,False,False,False
74.5,135.4,2.9,0.3,33.2,False,False,False,True,True,False,False,False,False
80.0,116.2,1.3,0.6,16.0,False,False,False,True,True,False,False,False,False
74.4,64.7,2.7,1.2,36.8,True,False,False,False,False,False,False,True,False
74.6,77.7,2.0,2.2,26.4,False,False,True,False,False,True,False,False,False
79.1,85.3,1.6,2.2,25.6,False,False,True,False,False,False,True,False,False
87.4,98.0,3.1,4.1,14.8,False,False,False,True,True,False,False,False,False
84.5,136.4,4.2,3.2,22.4,False,False,False,True,False,False,True,False,False
68.9,75.0,3.6,1.4,33.6,False,True,False,False,False,False,False,True,False
76.1,87.4,0.2,5.5,19.2,False,True,False,False,True,False,False,False,False
74.5,54.2,5.0,1.2,34.8,False,True,False,False,True,False,False,False,False
76.2,104.4,1.3,3.9,16.4,False,False,True,False,False,True,False,False,False
89.0,70.0,4.0,0.8,12.8,False,False,True,False,False,False,False,False,True
75.6,110.6,1.4,0.6,28.8,False,False,False,True,False,False,False,True,False
74.6,90.0,2.3,6.0,20.8,False,False,False,True,False,False,True,False,False
77.1,50.4,3.6,5.8,39.6,True,False,False,False,False,False,False,True,False
87.1,112.5,1.8,3.6,51.2,False,False,False,True,False,True,False,False,False
71.8,72.8,2.0,3.5,9.6,False,True,False,False,False,False,False,True,False
76.6,144.4,3.6,1.8,26.0,False,False,False,True,False,True,False,False,False
76.6,57.4,4.7,0.4,7.6,True,False,False,False,False,False,True,False,False
79.4,81.1,3.7,2.0,38.0,False,False,True,False,False,False,False,False,True
90.6,96.3,2.5,2.0,8.8,False,False,True,False,True,False,False,False,False
86.6,61.5,1.5,0.4,36.4,False,True,False,False,True,False,False,False,False
91.6,94.5,5.1,3.9,34.4,False,False,True,False,False,False,True,False,False
75.0,74.3,3.1,0.9,34.8,False,True,False,False,False,False,True,False,False
81.4,122.3,2.5,0.3,42.0,False,False,False,True,True,False,False,False,False
80.5,97.2,1.3,0.2,32.0,False,False,True,False,False,True,False,False,False
87.3,81.7,0.7,0.3,38.8,False,False,True,False,False,False,True,False,False
79.1,160.4,2.5,4.0,9.6,False,False,False,True,False,True,False,False,False
78.3,83.0,2.2,1.3,12.8,False,False,False,True,True,False,False,False,False
89.6,113.3,2.9,5.6,28.4,False,False,True,False,False,False,True,False,False
90.7,120.6,0.4,5.3,49.2,False,False,False,True,False,True,False,False,False
78.4,60.0,2.8,3.1,18.8,False,True,False,False,False,True,False,False,False
69.8,52.1,1.8,0.6,20.8,True,False,False,False,False,False,False,True,False
76.8,152.3,2.0,2.2,20.8,False,False,False,True,False,False,False,False,True
77.7,61.7,1.1,6.0,18.8,False,True,False,False,False,True,False,False,False
93.4,96.6,4.5,4.0,20.0,False,False,False,True,False,False,True,False,False
74.6,154.2,0.5,0.7,15.6,False,False,False,True,False,False,False,True,False
81.5,89.2,3.0,0.6,18.4,False,False,True,False,True,False,False,False,False
82.6,78.9,3.3,5.9,21.6,False,False,True,False,False,False,True,False,False
68.9,96.2,2.3,0.8,36.0,False,False,True,False,False,False,False,True,False
79.3,75.8,1.3,4.3,18.0,False,True,False,False,False,False,False,True,False
96.7,83.4,0.5,3.4,3.6,False,False,True,False,False,False,True,False,False
89.0,65.5,1.6,1.0,14.4,False,True,False,False,False,True,False,False,False
69.4,111.7,2.2,1.4,37.6,False,False,True,False,False,True,False,False,False
86.2,112.7,1.7,4.8,35.6,False,False,False,True,True,False,False,False,False
83.6,120.3,2.9,2.3,23.2,False,False,False,True,False,False,True,False,False
68.0,92.9,1.6,4.8,22.0,False,False,True,False,False,False,False,True,False
73.0,86.4,2.1,0.6,11.2,False,True,False,False,False,False,True,False,False
80.7,115.1,1.5,4.1,17.6,False,False,False,True,False,True,False,False,False
68.9,51.7,3.0,1.9,27.2,True,False,False,False,False,False,True,False,False
81.5,53.5,2.5,0.5,46.4,False,True,False,False,False,False,True,False,False
71.7,116.0,1.1,3.9,23.2,False,False,False,True,False,False,True,False,False
76.2,60.0,4.6,0.6,37.2,False,True,False,False,False,False,True,False,False
79.9,113.3,1.2,0.9,6.8,False,False,False,True,True,False,False,False,False
