dif_lifespan,mass,exercise,smoking,alcohol,sugar
-5.3999999999999915,76.5,1.4,19.7,2.1,28.8
-3.299999999999997,105.9,0.5,7.4,2.6,11.2
-2.200000000000003,102.3,0.7,15.6,2.8,8.0
-5.5,152.5,1.8,9.8,0.4,31.6
1.0,56.0,4.4,8.9,1.9,26.4
-3.0,85.4,4.9,12.7,2.7,33.6
0.6000000000000085,110.7,3.8,11.6,5.4,47.2
-4.700000000000003,77.1,2.8,15.1,5.9,31.6
0.09999999999999432,102.5,1.3,0.6,0.6,20.0
-2.6999999999999886,58.2,1.5,15.9,4.3,36.4
-2.6999999999999886,113.5,3.4,13.9,3.8,17.6
-1.9000000000000057,86.3,4.1,8.2,4.2,32.0
-3.4000000000000057,106.1,2.9,13.5,4.0,18.8
-0.7999999999999972,139.1,4.0,7.2,0.5,28.8
-2.8999999999999915,92.2,4.0,19.8,0.4,50.8
-0.5,103.3,1.4,3.8,0.6,29.2
3.1999999999999886,77.0,4.0,2.4,3.5,30.0
0.3999999999999915,58.7,1.0,0.4,0.3,20.4
0.29999999999999716,119.6,2.3,0.0,3.9,22.4
1.4000000000000057,60.5,3.2,4.1,0.4,28.0
0.7999999999999972,80.2,1.4,0.3,0.3,15.6
-0.7999999999999972,102.1,1.4,6.5,0.4,48.4
-3.1000000000000085,65.8,4.1,17.1,1.0,43.2
-5.700000000000003,59.0,1.1,15.9,0.7,9.6
1.0999999999999943,90.3,3.4,1.2,2.6,19.6
0.7999999999999972,94.0,2.8,8.3,0.5,11.2
-3.1000000000000085,119.3,1.9,4.8,4.1,26.8
0.9000000000000057,57.2,2.6,2.4,1.9,19.2
-2.1000000000000085,102.5,2.5,7.5,5.2,19.2
-5.699999999999989,121.8,1.4,20.0,4.8,19.6
-1.7999999999999972,64.1,5.4,15.0,0.7,23.2
-6.1000000000000085,88.5,1.4,16.8,4.0,45.2
1.0,88.1,5.4,10.9,0.3,19.2
-1.9000000000000057,120.9,1.9,6.8,2.1,30.0
-2.6000000000000085,107.4,2.6,10.9,0.4,53.2
0.6999999999999886,92.8,3.7,7.6,2.2,24.0
-1.2000000000000028,106.6,0.6,3.1,0.7,19.6
0.9000000000000057,137.8,3.0,0.2,4.5,15.6
0.0,54.9,2.0,8.1,0.1,15.6
1.0,67.2,2.6,3.7,0.7,27.6
-2.5,50.6,1.9,15.9,2.4,34.8
0.0,94.0,1.4,3.5,1.2,21.6
0.8000000000000114,56.1,4.9,10.3,2.7,28.4
-0.7000000000000028,109.5,1.2,2.9,0.7,12.0
0.09999999999999432,123.1,3.4,3.8,0.7,43.6
-1.5,51.5,1.8,10.0,0.4,25.6
-5.900000000000006,107.1,0.1,19.1,1.9,31.6
0.4000000000000057,91.8,2.1,0.0,5.1,40.4
-0.4000000000000057,145.4,2.3,3.0,0.8,6.0
-2.3999999999999915,68.4,1.1,7.7,1.2,33.2
-2.5,55.1,3.1,15.9,5.1,31.2
-0.30000000000001137,52.2,3.7,2.8,5.0,30.8
-3.8000000000000114,51.4,2.6,16.5,4.1,47.6
-7.300000000000011,79.9,2.6,21.8,4.1,28.8
1.4000000000000057,104.2,2.6,0.5,4.1,33.6
-1.0999999999999943,82.5,3.0,10.4,4.3,23.2
0.7999999999999972,87.0,1.8,3.1,0.6,14.4
-2.299999999999997,117.9,4.0,9.4,5.7,15.2
-0.09999999999999432,71.6,4.4,19.7,0.3,16.4
-3.0,104.9,2.3,15.3,0.6,22.4
-4.299999999999997,120.1,3.0,17.7,3.8,16.0
-1.2999999999999972,137.3,3.0,3.0,2.2,23.2
-7.900000000000006,55.6,1.2,20.8,0.4,33.6
-2.799999999999997,116.9,3.5,21.0,5.2,9.2
-2.0999999999999943,55.2,0.5,6.5,4.3,8.8
-0.6999999999999886,118.3,1.8,0.4,0.8,21.6
-0.8000000000000114,112.1,3.2,4.9,0.7,33.6
0.3999999999999915,50.7,1.5,2.7,0.6,22.8
-5.699999999999996,134.4,2.8,20.6,4.5,21.2
-1.0999999999999943,89.3,1.7,6.3,0.4,13.2
-2.0,79.7,0.5,3.7,3.4,25.2
-4.799999999999997,75.0,0.7,17.6,2.0,26.4
-3.0,101.3,1.8,10.0,1.1,40.4
-4.200000000000003,120.5,4.6,21.8,5.0,18.0
0.5999999999999943,137.1,3.1,0.2,3.1,36.0
-3.9000000000000057,91.5,2.6,14.7,4.8,28.8
-1.4000000000000057,134.2,2.2,1.1,1.4,42.0
1.5,63.1,5.4,4.2,3.0,21.2
-3.200000000000003,101.1,1.8,14.3,1.9,54.0
1.7000000000000028,71.4,4.2,9.6,1.4,17.6
-2.8000000000000114,139.2,3.3,13.9,2.2,22.0
-1.9000000000000057,121.9,2.6,13.3,0.2,40.0
-0.7000000000000028,55.7,1.8,4.4,0.9,42.8
-2.799999999999997,78.7,5.3,21.1,0.8,26.0
-2.9000000000000057,124.3,3.3,12.6,2.6,29.2
-4.300000000000011,58.0,2.3,19.7,1.1,28.8
-2.799999999999997,76.4,0.8,13.2,1.8,23.2
0.5,59.4,3.6,5.8,1.8,26.8
-1.4000000000000057,66.1,3.0,8.7,3.9,18.0
1.2999999999999972,59.0,1.8,0.1,0.8,14.8
-4.200000000000003,127.4,1.6,20.9,1.1,7.6
-3.3999999999999915,64.8,1.3,9.4,0.4,46.4
-0.8999999999999915,115.6,3.5,5.2,1.8,30.8
-6.299999999999997,77.4,0.7,19.5,3.6,48.8
0.19999999999998863,61.5,1.1,0.2,0.2,23.6
0.30000000000001137,110.4,2.1,1.1,0.9,14.4
-1.5,66.0,2.5,21.2,0.3,28.8
0.20000000000000284,84.6,1.3,1.6,0.2,26.0
-4.599999999999994,116.9,2.0,8.1,0.9,28.0
-4.5,113.1,1.9,22.1,0.6,30.0
1.1999999999999886,75.3,3.3,0.5,2.5,25.6
0.5999999999999943,139.2,2.8,0.5,0.4,23.2
-7.5,101.9,0.4,19.3,2.1,42.0
-4.1000000000000085,82.7,1.6,13.8,4.7,24.4
-0.5,126.5,1.0,1.1,0.1,22.4
-4.099999999999994,50.3,1.3,9.5,3.6,44.4
-2.3000000000000114,74.1,2.9,14.6,4.8,32.8
-1.0,100.4,2.5,2.4,0.7,36.0
-4.6000000000000085,114.7,4.6,21.5,6.0,26.0
1.7000000000000028,88.3,3.4,0.6,4.0,20.0
-3.5999999999999943,121.4,3.2,21.7,3.8,40.4
-3.5,63.6,3.5,18.6,5.2,12.8
0.0,50.9,1.7,3.5,0.4,23.2
-1.6000000000000085,115.5,3.1,8.3,1.7,20.4
-1.7000000000000028,88.8,0.7,3.8,3.0,32.4
-9.200000000000003,149.4,1.2,20.5,5.4,26.4
-0.7000000000000028,53.6,3.1,12.0,0.6,6.0
1.2999999999999972,78.3,2.7,0.8,0.2,18.4
-0.09999999999999432,59.0,2.8,4.7,0.9,30.8
-3.0,60.0,4.6,20.7,0.5,39.2
-5.099999999999994,61.7,3.1,20.2,0.8,30.0
-1.5,75.9,1.4,3.8,3.4,25.6
-3.6999999999999886,74.6,1.6,12.1,1.2,32.4
0.20000000000000284,72.6,3.8,10.9,0.8,30.4
-2.6999999999999886,86.9,3.8,12.9,2.8,36.4
0.20000000000000284,102.9,2.6,0.3,0.7,29.2
0.5,97.3,3.5,0.1,2.7,18.8
-6.799999999999997,123.7,1.8,18.9,3.0,32.0
-0.6999999999999886,112.8,1.4,4.7,0.4,10.8
0.5999999999999943,56.3,4.5,12.0,0.5,13.6
-5.400000000000006,71.7,1.5,18.2,0.5,24.8
-1.9000000000000057,115.4,1.4,6.5,0.6,30.4
-8.300000000000011,121.8,2.1,22.1,4.6,47.6
-0.7000000000000028,69.2,4.1,10.7,0.7,24.0
0.8000000000000114,62.7,1.7,0.2,5.2,29.6
0.5999999999999943,89.8,2.5,1.3,1.7,33.6
0.8999999999999915,118.0,2.0,0.1,3.9,35.6
-4.900000000000006,78.5,3.5,18.9,5.8,40.8
-5.3999999999999915,152.5,1.5,8.2,0.6,24.0
-6.099999999999994,65.9,2.4,21.0,0.6,25.6
-0.7999999999999972,77.8,1.5,3.9,2.6,4.0
-0.7999999999999972,50.0,1.7,9.8,5.8,24.0
0.7000000000000028,64.0,1.3,0.3,2.7,29.2
-3.8000000000000114,64.3,1.9,20.2,5.8,38.0
-2.3999999999999915,100.9,1.2,7.4,4.0,15.2
1.0999999999999943,74.9,3.9,0.2,0.5,33.6
-0.5,112.9,4.2,15.4,4.9,29.2
-2.700000000000003,74.4,1.9,12.3,2.0,27.2
-1.3999999999999915,97.8,2.2,0.7,4.9,37.2
1.0,82.5,2.3,2.0,2.4,23.2
-2.1999999999999886,97.7,2.7,5.5,5.4,30.0
-2.9000000000000057,101.8,2.9,15.7,1.3,20.4
-0.29999999999999716,69.1,3.5,12.7,0.4,25.2
-0.10000000000000853,129.0,2.1,0.2,5.3,12.4
1.7999999999999972,104.1,3.6,0.0,4.2,26.8
-2.299999999999997,69.8,2.5,11.7,3.3,19.6
-0.4000000000000057,70.9,1.6,0.3,5.8,36.8
-3.5999999999999943,84.7,3.1,14.1,4.5,24.0
-7.199999999999989,95.2,2.0,21.4,5.9,21.2
-4.8999999999999915,90.0,0.8,11.6,5.9,46.8
-3.5,116.1,1.7,12.9,4.6,11.6
-1.4000000000000057,85.7,3.2,15.5,0.5,14.4
2.0,113.9,3.4,3.1,0.2,23.6
-2.4000000000000057,87.6,1.9,8.6,3.9,23.2
0.20000000000000284,106.5,4.3,6.2,4.2,16.4
-1.0,96.2,1.7,0.7,2.1,52.8
-2.1000000000000085,88.4,2.0,7.4,3.9,44.0
-1.9000000000000057,84.4,2.0,8.0,2.1,33.2
0.29999999999999716,70.1,2.6,6.2,2.6,33.6
-2.9000000000000057,92.2,3.0,12.3,0.8,33.2
1.9000000000000057,85.7,3.8,1.7,2.3,9.6
0.19999999999998863,84.7,0.8,0.4,0.2,14.8
-1.7000000000000028,88.3,5.1,16.7,0.7,19.6
-5.400000000000006,77.4,1.2,18.7,0.3,33.2
-0.5,58.7,3.9,9.7,0.5,32.8
0.6000000000000085,136.8,3.5,3.6,0.3,31.2
-3.6999999999999886,73.5,3.1,18.4,5.4,33.6
-3.9000000000000057,63.7,0.6,14.2,0.3,18.0
0.6000000000000085,56.9,1.6,0.1,0.5,36.0
-7.200000000000003,113.6,1.7,20.8,1.4,22.0
-1.5,80.0,1.4,11.7,0.8,12.0
-1.9000000000000057,84.6,3.1,7.5,3.3,29.2
-1.3999999999999915,119.3,0.8,2.0,4.3,28.0
-2.1000000000000085,121.5,2.9,11.4,4.9,12.4
-4.200000000000003,102.9,2.5,18.3,3.0,29.2
2.299999999999997,103.8,5.0,0.2,0.6,12.0
-5.0,116.6,1.5,20.0,0.8,36.8
-1.6999999999999886,114.1,3.8,7.7,0.5,17.2
1.1000000000000085,79.5,1.5,0.8,0.5,16.8
0.6000000000000085,88.5,3.9,1.5,2.5,51.6
1.5999999999999943,76.4,3.0,2.7,0.9,20.4
-3.3000000000000114,98.6,2.6,11.4,2.1,33.6
-2.700000000000003,58.7,2.0,14.7,0.7,38.4
-6.8999999999999915,129.3,1.1,21.6,1.9,23.6
-4.600000000000001,58.5,0.9,18.7,3.5,26.8
-1.5999999999999943,108.0,1.8,3.8,0.5,12.0
-2.799999999999997,105.6,0.3,5.5,4.5,34.8
-0.09999999999999432,91.1,2.2,2.9,4.2,20.8
-0.10000000000000853,89.9,4.5,10.3,4.7,9.2
-2.4000000000000057,61.6,1.8,18.3,0.2,31.6
-4.400000000000006,114.5,0.6,7.2,2.6,27.2
-2.200000000000003,76.9,3.6,12.4,5.3,36.8
-6.6000000000000085,131.7,1.8,19.1,2.3,31.2
-2.0999999999999943,154.4,1.6,1.3,4.7,22.8
2.5999999999999943,87.1,4.0,0.1,0.4,38.8
-3.6000000000000085,66.1,1.7,10.8,5.3,20.4
-1.4000000000000057,51.7,3.4,10.7,5.5,20.8
0.5,125.9,2.3,2.6,0.3,44.4
-2.9000000000000057,106.2,5.0,19.2,0.4,38.8
1.7000000000000028,137.1,4.3,0.4,1.2,4.4
-0.7000000000000028,72.5,3.3,9.3,3.9,31.6
-3.1999999999999886,75.6,1.9,14.9,4.9,44.4
-3.200000000000003,83.6,2.7,16.1,0.5,30.4
-3.9000000000000057,134.9,3.2,13.7,4.7,25.2
-1.0,85.1,1.8,6.2,2.4,30.8
-3.0999999999999943,103.9,0.9,9.3,0.3,34.0
-0.7999999999999972,57.9,0.6,0.4,4.9,9.2
-4.299999999999997,119.9,2.3,11.6,4.6,23.6
-3.0,131.9,1.5,0.4,5.2,34.8
0.5,58.8,1.9,4.3,0.3,18.8
-1.9000000000000057,57.2,1.9,17.5,3.2,12.4
-3.5,118.5,3.9,14.8,1.3,13.6
-1.3999999999999915,75.7,0.6,0.2,5.3,21.2
1.1000000000000085,107.1,2.4,0.3,2.1,20.8
-4.799999999999997,123.3,0.9,14.2,0.7,26.0
-2.5,118.0,0.6,0.6,3.9,44.4
-7.0,101.8,0.5,17.4,4.6,31.2
-1.5,124.0,1.7,2.5,0.4,33.2
1.1000000000000085,109.4,2.5,1.1,0.6,10.0
-1.5,85.3,1.5,11.1,0.3,25.2
-3.0,108.4,1.4,12.4,0.4,34.0
-3.6000000000000085,71.2,1.9,13.6,4.7,44.0
-3.200000000000003,64.0,2.2,21.4,0.4,31.2
4.900000000000006,68.3,4.4,0.2,0.7,15.2
-1.8000000000000114,61.9,2.3,15.1,1.4,38.0
-5.700000000000003,117.2,0.6,11.3,1.8,26.8
-1.0,100.3,2.1,9.8,1.4,32.8
-3.700000000000003,53.2,0.5,17.8,0.6,17.6
1.0,67.4,2.0,5.0,0.6,6.8
0.10000000000000853,92.2,1.9,0.9,1.5,26.4
-1.3999999999999915,89.9,1.5,5.3,3.6,8.8
-2.1000000000000085,100.8,1.1,11.3,0.6,21.2
-0.20000000000000284,114.8,1.0,0.9,0.7,8.4
-3.1000000000000085,84.2,2.5,21.0,2.4,31.6
-2.4000000000000057,112.4,0.9,8.1,0.4,24.8
-0.10000000000000853,126.1,1.8,0.4,0.1,28.8
-1.0999999999999943,95.0,3.7,8.0,1.8,27.2
-2.8999999999999915,54.3,1.0,8.4,2.2,19.2
0.0,87.3,1.6,2.1,0.8,18.4
-2.0,101.0,3.1,12.0,0.8,31.6
1.2000000000000028,68.4,3.2,0.4,1.4,17.6
-0.9000000000000057,112.4,2.6,2.0,0.4,22.8
-2.0,101.3,4.7,15.5,0.2,30.4
0.5999999999999943,55.6,3.8,4.2,2.1,41.6
-4.699999999999989,54.2,2.4,12.2,3.4,36.8
0.09999999999999432,77.0,1.4,0.3,0.9,32.0
-4.599999999999994,52.4,1.5,16.6,2.2,22.8
-1.0999999999999943,87.6,3.5,11.2,4.5,52.8
-4.200000000000003,80.1,2.9,18.6,5.4,25.6
1.7000000000000028,103.0,2.8,0.0,0.5,40.4
-10.5,161.4,2.6,20.3,1.5,36.8
-1.0,102.6,1.6,1.3,4.6,34.4
1.2999999999999972,63.3,2.8,0.0,2.6,6.4
-1.1999999999999886,92.1,2.8,5.9,0.5,24.8
-0.3999999999999915,59.7,0.8,2.9,0.5,8.4
-3.4000000000000057,130.2,2.4,20.8,4.4,18.8
-2.6999999999999886,122.5,1.3,7.4,0.6,30.4
-2.5,106.4,2.0,7.3,5.9,37.6
-4.400000000000006,77.4,3.1,19.5,1.5,30.4
2.1000000000000085,102.7,2.6,0.1,0.7,4.8
-3.200000000000003,96.0,4.5,15.8,1.6,15.6
-3.0999999999999943,84.4,1.4,9.2,1.0,42.0
-1.2999999999999972,59.2,4.3,19.1,1.1,30.0
-6.799999999999997,89.4,1.5,17.2,0.2,11.6
0.29999999999999716,86.2,2.0,2.8,0.7,30.4
0.09999999999999432,60.8,1.8,2.1,0.6,26.8
-5.5,141.1,1.4,6.6,5.3,27.2
-2.0999999999999943,89.3,0.6,4.8,0.9,47.2
-1.7999999999999972,57.7,2.0,13.5,1.0,19.2
-1.2999999999999972,124.4,1.9,6.9,0.4,6.4
-4.8999999999999915,101.2,3.7,16.8,2.4,20.0
0.09999999999999432,79.5,2.8,7.0,0.2,41.2
-3.0,84.1,2.8,19.7,5.3,24.4
-1.3999999999999915,148.6,4.0,15.6,2.1,21.2
1.7000000000000028,98.2,4.7,4.5,4.0,18.4
1.0,99.0,1.8,0.4,1.0,18.0
-3.5,92.8,2.4,16.1,1.7,44.8
-1.0,72.7,1.3,4.5,0.8,14.0
-4.299999999999997,117.1,2.3,20.4,4.0,9.2
-1.5,76.3,0.9,3.6,0.6,28.8
-5.400000000000006,85.4,1.7,17.0,0.5,38.4
-0.29999999999999716,94.5,1.5,7.7,0.6,22.0
-4.199999999999989,72.1,1.4,15.7,2.3,36.8
-2.6000000000000085,60.8,1.1,8.8,0.6,8.8
1.6000000000000085,78.0,3.1,0.6,0.6,29.2
-2.200000000000003,68.2,1.5,11.8,0.3,21.2
0.5999999999999943,83.4,1.7,2.8,0.8,11.6
-3.6000000000000085,108.1,3.0,20.1,4.6,28.0
-1.7000000000000028,125.0,2.4,8.1,0.8,39.6
-3.3000000000000114,60.6,2.4,19.5,0.5,27.2
-4.900000000000006,131.4,1.3,11.7,4.1,27.6
-2.299999999999997,93.5,1.1,4.4,0.5,34.8
3.5,104.4,5.3,2.6,0.5,23.6
-2.299999999999997,97.5,1.0,9.6,0.6,19.6
-4.200000000000003,76.0,1.7,15.7,1.4,28.4
-4.200000000000003,102.3,2.1,13.9,1.7,44.8
-1.4000000000000057,71.3,3.1,12.6,2.2,15.6
0.6000000000000085,61.7,3.1,7.7,0.5,44.0
0.8999999999999915,52.5,3.5,0.3,4.9,22.8
0.9000000000000057,89.1,5.2,3.1,1.7,38.8
0.0,65.6,1.5,3.8,3.2,23.6
-0.7000000000000028,58.2,4.2,8.2,2.7,33.2
0.9000000000000057,103.0,2.8,0.9,3.6,29.2
-2.6000000000000085,81.5,0.1,6.2,0.1,17.2
-0.7999999999999972,129.9,4.0,8.1,3.1,5.2
-4.700000000000003,116.2,1.4,17.9,0.8,24.8
-1.7999999999999972,98.9,3.0,16.7,1.7,51.2
-2.0999999999999943,137.8,1.9,0.4,0.4,26.8
-3.9000000000000057,58.1,2.1,21.7,3.9,34.8
-2.8999999999999915,84.3,5.0,21.4,0.1,7.2
-1.5,73.6,2.4,8.7,1.8,28.8
0.5,73.9,0.8,0.0,4.6,26.4
-2.5999999999999943,71.1,2.4,17.1,0.4,16.0
-1.2999999999999972,115.1,1.5,3.0,4.8,22.0
-3.0,128.9,0.4,12.7,0.4,17.6
-8.5,81.0,0.4,21.8,4.8,39.6
2.700000000000003,60.1,4.5,1.0,1.1,13.2
-5.3999999999999915,93.0,2.5,18.0,4.2,22.4
1.2999999999999972,57.7,4.4,9.0,0.0,26.4
-3.6999999999999886,57.2,2.5,19.3,0.4,14.8
-3.200000000000003,111.5,2.5,13.5,0.2,26.4
-2.200000000000003,100.6,3.4,13.8,0.6,12.4
-0.7999999999999972,63.5,3.9,4.3,4.2,24.8
-1.5,59.0,1.9,5.1,3.2,6.4
-7.5,85.1,1.8,20.3,0.8,27.6
-0.7999999999999972,115.5,1.3,2.1,0.3,25.6
3.299999999999997,84.3,4.7,1.2,1.3,42.4
-4.0,115.6,1.6,6.7,5.7,43.2
-2.8999999999999915,88.0,4.6,21.7,0.9,22.8
-7.299999999999997,62.5,2.1,19.4,3.9,39.6
-5.199999999999989,74.3,2.1,17.2,0.3,11.2
-1.6999999999999886,82.2,3.2,18.1,1.9,20.8
0.5,90.2,4.6,3.0,2.2,13.6
-1.0999999999999943,81.3,2.5,9.7,0.4,44.8
-7.0,125.0,1.8,21.6,1.5,15.6
-0.9000000000000057,77.1,1.1,6.1,0.4,28.8
-0.7999999999999972,71.7,1.6,3.0,0.8,16.4
0.4000000000000057,128.6,1.6,0.8,0.9,22.8
-3.9000000000000057,131.9,2.4,18.0,1.7,39.2
-5.0,87.9,3.1,19.2,3.1,23.6
-1.5,98.9,1.1,8.2,4.6,14.8
0.0,91.3,1.2,0.2,0.4,52.8
-5.0,80.0,2.6,16.5,1.4,34.8
-5.5,62.5,0.4,21.6,0.5,39.6
1.7000000000000028,89.2,4.4,4.7,1.6,44.0
-8.200000000000003,152.6,3.7,16.5,1.7,26.4
-4.199999999999989,134.4,0.5,11.3,0.2,16.8
1.1000000000000085,61.1,2.1,2.1,0.9,24.0
-3.700000000000003,55.7,2.5,16.8,5.0,15.6
-0.6000000000000085,96.0,1.7,0.3,0.9,37.2
-1.3000000000000114,139.4,2.3,4.2,0.7,28.0
-2.700000000000003,61.2,2.6,17.9,2.1,12.4
-2.6000000000000085,57.6,0.6,8.4,5.2,44.0
-4.099999999999994,62.0,4.4,15.8,2.6,24.0
-1.1000000000000085,71.3,1.0,3.2,3.4,27.2
0.6999999999999886,61.8,2.0,0.0,3.5,4.4
-3.200000000000003,113.7,2.6,15.9,4.4,24.0
-8.700000000000003,160.3,1.2,21.9,0.7,23.2
-6.400000000000006,110.1,4.3,20.8,0.7,28.0
-3.200000000000003,83.7,3.6,13.5,4.0,28.0
-7.0,58.3,1.3,19.5,2.6,10.4
-1.3999999999999915,72.9,2.8,10.6,0.5,34.8
-6.700000000000003,65.9,2.1,19.3,0.4,15.2
-3.799999999999997,72.7,2.4,13.4,2.5,23.2
-4.599999999999994,134.7,2.4,20.7,0.5,20.8
-2.700000000000003,86.5,2.0,9.7,0.8,21.6
-3.5,67.7,3.9,11.8,4.3,51.6
-2.0,163.3,4.5,18.4,4.4,23.6
-3.299999999999997,63.8,5.3,20.4,1.1,23.2
0.6999999999999886,74.8,3.4,3.5,2.5,15.2
-8.300000000000011,139.6,1.9,22.1,2.4,20.0
-2.200000000000003,54.1,2.4,9.3,0.4,44.0
-1.3000000000000114,145.0,3.3,7.4,0.2,31.2
-3.200000000000003,84.9,2.0,20.8,1.1,20.8
0.4000000000000057,115.2,3.0,5.1,0.3,44.4
-4.6000000000000085,109.0,2.3,11.4,2.6,38.8
3.299999999999997,69.2,4.6,11.3,0.7,13.6
-3.0999999999999943,106.5,3.9,16.2,0.2,17.6
-1.2999999999999972,113.3,4.0,8.3,5.8,17.2
-2.1000000000000085,96.3,1.8,7.4,0.5,37.6
1.0999999999999943,54.8,4.1,2.6,1.2,55.2
-2.8000000000000114,105.4,2.5,13.3,1.2,12.8
-0.30000000000001137,66.0,3.2,5.7,3.2,29.6
-5.3999999999999915,101.0,1.4,14.9,4.6,30.8
-0.9000000000000057,65.6,4.0,6.0,4.1,42.0
-0.4000000000000057,63.3,0.3,0.2,0.1,19.2
-7.0,123.1,1.5,18.3,0.6,16.4
-9.399999999999999,52.8,1.2,20.5,3.8,34.0
-1.0,113.0,1.8,2.2,3.8,40.4
-4.799999999999997,75.2,1.8,18.5,3.4,25.6
-3.5,67.0,0.8,7.3,3.1,22.4
-1.7000000000000028,139.7,2.3,3.4,4.7,15.2
-5.099999999999994,120.5,3.1,13.2,4.4,32.8
2.299999999999997,56.9,2.6,0.0,2.5,12.8
-8.799999999999997,120.8,1.2,20.0,0.1,21.2
-7.800000000000011,147.9,2.3,20.2,5.2,25.6
-2.200000000000003,107.4,1.9,0.2,2.4,31.2
-4.099999999999994,62.3,1.5,10.6,3.6,50.0
-4.799999999999997,87.6,3.1,22.0,4.1,35.6
1.4000000000000057,90.2,4.1,0.3,5.3,12.0
-0.7999999999999972,105.4,3.6,10.2,0.3,23.6
-3.1999999999999886,94.7,3.8,14.5,4.6,15.2
-2.6000000000000085,91.8,1.6,2.4,5.3,30.0
-1.4000000000000057,120.6,1.4,5.2,3.5,20.0
-1.4000000000000057,62.1,1.3,6.7,0.2,16.0
-2.9000000000000057,59.9,3.0,13.3,0.2,39.6
0.09999999999999432,50.1,4.3,11.0,2.2,3.2
0.9000000000000057,86.1,1.6,0.2,0.8,28.0
-0.3999999999999915,71.8,3.4,6.7,5.2,29.6
-3.200000000000003,60.3,3.0,11.6,1.1,34.0
-4.200000000000003,98.7,3.5,19.3,0.4,29.6
-2.0999999999999943,137.8,4.7,13.0,5.0,27.6
-0.6999999999999886,109.1,4.4,9.1,1.2,30.8
1.2000000000000028,81.7,4.4,4.9,0.8,32.0
-1.8999999999999915,60.0,2.6,9.1,0.2,31.6
0.5,110.3,4.3,12.4,0.4,37.6
-1.7000000000000028,117.4,2.0,0.0,4.9,20.0
-1.3999999999999915,108.0,1.6,10.1,1.2,12.8
-6.599999999999994,122.7,2.1,18.3,4.9,23.2
0.5999999999999943,69.2,2.0,0.4,0.4,24.0
-0.8999999999999915,66.1,2.9,6.7,4.3,40.8
-0.5,103.0,3.0,12.8,5.0,30.0
0.09999999999999432,81.6,3.0,9.0,2.9,17.2
-3.0999999999999943,84.8,5.2,19.5,0.9,25.2
-3.0,136.3,0.5,2.7,0.8,17.2
-1.8999999999999915,93.1,1.1,4.5,0.5,19.6
0.7000000000000028,124.0,3.9,0.1,0.7,22.8
-3.799999999999997,70.9,1.4,10.2,5.9,24.8
0.4000000000000057,75.4,3.8,1.8,2.4,33.6
-6.199999999999989,133.3,3.0,18.4,0.5,29.2
-0.29999999999999716,61.7,1.4,0.2,5.4,24.8
0.8999999999999915,77.0,1.3,0.4,0.2,20.0
0.7999999999999972,78.4,2.0,1.6,0.8,30.4
-5.099999999999994,110.4,1.0,15.1,5.4,16.0
-3.4000000000000057,117.0,2.3,18.0,2.0,26.8
-0.7000000000000028,86.0,0.6,0.1,1.3,20.8
1.2999999999999972,124.6,3.9,6.9,5.2,13.2
-4.400000000000006,110.4,3.9,15.9,0.1,39.2
-2.299999999999997,109.3,3.4,22.1,0.3,11.6
-2.799999999999997,85.1,2.6,18.2,0.5,25.6
0.20000000000000284,112.1,3.2,4.7,2.4,38.4
-5.400000000000006,117.5,2.1,18.7,4.7,21.2
-4.5,93.7,1.9,11.8,3.8,50.8
-7.0,82.5,1.3,21.5,0.6,33.6
-2.200000000000003,112.2,1.0,3.5,5.9,37.2
0.0,119.5,2.1,0.1,1.8,26.0
-2.1000000000000085,92.1,2.8,6.1,4.7,27.2
-2.5999999999999943,92.7,2.4,9.4,1.0,38.4
0.8000000000000114,102.1,2.8,4.7,5.0,20.8
-1.2000000000000028,100.2,1.0,5.8,0.4,25.2
-3.1000000000000085,95.2,2.2,8.5,5.9,20.8
-0.7000000000000028,66.3,1.7,7.9,0.2,38.4
-1.0999999999999943,79.7,2.0,6.5,4.8,12.8
-2.299999999999997,109.3,4.5,18.8,1.7,17.2
-0.7999999999999972,72.7,1.6,4.7,2.3,36.0
2.5,82.7,3.8,0.8,4.0,15.2
-3.0999999999999943,106.7,2.4,14.2,1.3,35.6
-3.999999999999993,115.2,3.2,18.4,1.3,34.8
-1.6000000000000085,73.3,0.6,3.1,4.1,19.2
-1.2000000000000028,98.9,1.5,1.9,0.9,17.6
-3.5999999999999943,58.9,3.6,16.0,1.8,37.2
-1.7999999999999972,62.5,2.6,6.7,5.5,44.0
-0.5,99.3,1.5,0.9,0.2,33.2
-1.5999999999999943,147.9,2.2,2.3,0.5,27.2
-5.299999999999997,75.4,2.2,20.5,0.3,41.2
-3.0,92.5,0.3,8.3,4.0,10.8
0.5,80.1,4.4,2.3,1.3,37.2
-2.799999999999997,140.3,3.3,10.7,0.4,21.2
0.3999999999999915,52.4,2.9,4.5,0.6,9.6
0.20000000000000284,66.5,5.3,5.7,0.9,36.0
-5.199999999999989,97.5,4.6,22.0,1.8,21.6
0.29999999999999716,93.7,4.0,2.4,0.7,42.0
-6.8999999999999915,141.6,1.1,16.6,5.7,20.8
-1.3000000000000114,91.1,2.2,4.1,4.4,25.6
-1.7999999999999972,54.2,1.5,12.8,2.3,15.2
-1.5,70.3,4.1,16.2,0.5,9.6
-3.6000000000000085,131.3,0.5,10.2,2.7,8.0
-4.0,59.9,1.4,15.4,2.7,24.8
0.0,90.1,2.5,0.7,1.2,42.0
